drug_id,rna_id,drug_name,rna_name,label
51,287,platinum-based doublet chemotherapy ,miR-30e,1
7,45,Tamoxifen,miR-103,1
5,514,Doxorubicin,miR-560,1
5,580,Doxorubicin,miR-758,1
13,254,Oxaliplatin,miR-26a,1
10,453,Paclitaxel,miR-483,1
29,518,Verapamil,miR-571,1
115,245,modified ALLIC BFM 2002 protocol,miR-223,1
82,284,Cyclopamine,miR-30c,1
64,493,Vinorelbine,miR-519e*,1
27,328,Methotrexate,miR-34a-5p,1
28,8,Pirarubicin,H19,1
0,180,Cisplatin,miR-1915,1
115,576,modified ALLIC BFM 2002 protocol,miR-708,1
5,480,Doxorubicin,miR-517a,1
13,136,Oxaliplatin,miR-150,1
0,334,Cisplatin,miR-362,1
1,202,Gemcitabine,miR-19a,1
80,122,pegIFN/RBV therapy,miR-143,1
52,88,5-Fluorouracil,miR-128-2,1
16,188,Docetaxel,miR-195,1
29,320,Verapamil,miR-33a,1
1,223,Gemcitabine,miR-210,1
52,339,5-Fluorouracil,miR-365,1
1,566,Gemcitabine,miR-665,1
34,153,Sorafenib,miR-181a,1
5,44,Doxorubicin,miR-101,1
1,351,Gemcitabine,miR-373,1
3,137,Imatinib,miR-151,1
5,219,Doxorubicin,miR-20b*,1
57,316,FOLFOX Chemotherapy,miR-331,1
0,6,Cisplatin,GAS5,1
5,30,Doxorubicin,Let-7a,1
5,581,Doxorubicin,miR-760,1
14,248,Carboplatin,miR-23a,1
1,195,Gemcitabine,miR-1976,1
0,106,Cisplatin,miR-133b,1
52,604,5-Fluorouracil,miR-92a,1
57,129,FOLFOX Chemotherapy,miR-146a,1
1,101,Gemcitabine,miR-130a,1
7,579,Tamoxifen,miR-744,1
9,559,Fluorouracil,miR-654-5p,1
7,484,Tamoxifen,miR-518c,1
52,415,5-Fluorouracil,miR-4521,1
29,154,Verapamil,miR-181a*,1
66,548,Paroxetine,miR-629,1
16,336,Docetaxel,miR-363,1
10,155,Paclitaxel,miR-181b,1
28,239,Pirarubicin,miR-22-3p,1
1,584,Gemcitabine,miR-766,1
69,74,Retinoic Acid,miR-125b,1
5,403,Doxorubicin,miR-448,1
52,398,5-Fluorouracil,miR-4465,1
5,167,Doxorubicin,miR-187,1
0,47,Cisplatin,miR-106a,1
1,591,Gemcitabine,miR-874,1
5,143,Doxorubicin,miR-15a,1
51,314,platinum-based doublet chemotherapy ,miR-328,1
5,258,Doxorubicin,miR-27a,1
1,529,Gemcitabine,miR-590,1
5,357,Doxorubicin,miR-376c,1
6,116,Gefitinib,miR-140,1
66,283,Paroxetine,miR-30b*,1
0,187,Cisplatin,miR-194,1
1,422,Gemcitabine,miR-455-3p,1
38,241,Cetuximab,miR-221,1
15,2,Tetraplatin,CASC11,1
5,542,Doxorubicin,miR-615,1
6,132,Gefitinib,miR-148a,1
10,239,Paclitaxel,miR-22-3p,1
5,421,Doxorubicin,miR-455,1
1,466,Gemcitabine,miR-500a,1
10,115,Paclitaxel,miR-139,1
7,205,Tamoxifen,miR-200,1
52,39,5-Fluorouracil,let-7g,1
52,290,5-Fluorouracil,miR-31*,1
5,118,Doxorubicin,miR-141,1
0,459,Cisplatin,miR-491,1
53,201,Daunorubicin,miR-199b*,1
5,596,Doxorubicin,miR-886,1
84,153,Mitomycin C,miR-181a,1
29,159,Verapamil,miR-182*,1
33,158,Glucocorticoid,miR-182,1
52,379,5-Fluorouracil,miR-423,1
1,238,Gemcitabine,miR-22*,1
0,328,Cisplatin,miR-34a-5p,1
52,387,5-Fluorouracil,miR-4279,1
75,263,Sunitinib,miR-296,1
52,337,5-Fluorouracil,miR-363*,1
1,546,Gemcitabine,miR-625*,1
52,164,5-Fluorouracil,miR-185,1
29,235,Verapamil,miR-219,1
80,170,pegIFN/RBV therapy,miR-18a,1
14,328,Carboplatin,miR-34a-5p,1
1,170,Gemcitabine,miR-18a,1
57,59,FOLFOX Chemotherapy,miR-122,1
1,103,Gemcitabine,miR-130b,1
29,137,Verapamil,miR-151,1
27,116,Methotrexate,miR-140,1
52,178,5-Fluorouracil,miR-1913,1
10,86,Paclitaxel,miR-1277,1
110,237,Pemetrexed,miR-22,1
29,170,Verapamil,miR-18a,1
29,522,Verapamil,miR-582,1
16,273,Docetaxel,miR-301a,1
57,51,FOLFOX Chemotherapy,miR-107,1
29,286,Verapamil,miR-30d*,1
52,168,5-Fluorouracil,miR-187*,1
65,618,Prednisone,miR-99a-5p,1
17,412,Adriamycin,miR-451,1
1,582,Gemcitabine,miR-762,1
32,243,TRAIL therapy,miR-222,1
5,64,Doxorubicin,miR-1233,1
52,285,5-Fluorouracil,miR-30d,1
13,327,Oxaliplatin,miR-34a,1
86,141,Arsenic trioxide,miR-155,1
57,52,FOLFOX Chemotherapy,miR-10a,1
34,233,Sorafenib,miR-217,1
26,135,Bortezomib,miR-149*,1
13,241,Oxaliplatin,miR-221,1
18,84,Vincristine,miR-1273g,1
18,381,Vincristine,miR-424*,1
18,220,Vincristine,miR-21,1
37,463,Temozolomide,miR-497,1
1,568,Gemcitabine,miR-675,1
103,241,Carmustine,miR-221,1
14,143,Carboplatin,miR-15a,1
51,254,platinum-based doublet chemotherapy ,miR-26a,1
49,32,Capecitabine,let-7a,1
38,319,Cetuximab,miR-339,1
0,32,Cisplatin,let-7a,1
10,202,Paclitaxel,miR-19a,1
10,20,Paclitaxel,PVT1,1
18,229,Vincristine,miR-215,1
17,216,Adriamycin,miR-20a,1
5,133,Doxorubicin,miR-148b,1
1,439,Gemcitabine,miR-4713,1
18,44,Vincristine,miR-101,1
1,262,Gemcitabine,miR-2861,1
1,326,Gemcitabine,miR-346,1
5,497,Doxorubicin,miR-520c,1
17,47,Adriamycin,miR-106a,1
5,595,Doxorubicin,miR-885,1
50,249,PLX4720,miR-23b,1
1,9,Gemcitabine,HOTAIR,1
37,104,Temozolomide,miR-132,1
51,279,platinum-based doublet chemotherapy ,miR-3065,1
1,319,Gemcitabine,miR-339,1
0,101,Cisplatin,miR-130a,1
13,540,Oxaliplatin,miR-613,1
58,41,Fluoropyrimidine,miR-1,1
0,352,Cisplatin,miR-373*,1
52,244,5-Fluorouracil,miR-222*,1
57,617,FOLFOX Chemotherapy,miR-99a,1
0,224,Cisplatin,miR-211,1
5,32,Doxorubicin,let-7a,1
0,421,Cisplatin,miR-455,1
13,54,Oxaliplatin,miR-10a*,1
8,120,Trastuzumab,miR-141-3p,1
1,349,Gemcitabine,miR-371,1
50,382,PLX4720,miR-425,1
82,185,Cyclopamine,miR-193b,1
7,233,Tamoxifen,miR-217,1
7,610,Tamoxifen,miR-935,1
6,227,Gefitinib,miR-214,1
29,501,Verapamil,miR-520h,1
0,340,Cisplatin,miR-3651,1
16,420,Docetaxel,miR-454,1
0,461,Cisplatin,miR-495,1
5,157,Doxorubicin,miR-181d,1
17,239,Adriamycin,miR-22-3p,1
37,74,Temozolomide,miR-125b,1
13,56,Oxaliplatin,miR-1183,1
5,136,Doxorubicin,miR-150,1
8,220,Trastuzumab,miR-21,1
64,491,Vinorelbine,miR-519c,1
19,109,Etoposide,miR-135a,1
5,71,Doxorubicin,miR-1256,1
5,207,Doxorubicin,miR-200b,1
0,74,Cisplatin,miR-125b,1
5,198,Doxorubicin,miR-199a-3p,1
1,57,Gemcitabine,miR-1202,1
29,261,Verapamil,miR-28,1
1,420,Gemcitabine,miR-454,1
13,150,Oxaliplatin,miR-17-5p,1
34,48,Sorafenib,miR-106b,1
3,188,Imatinib,miR-195,1
55,201,Prednisolone,miR-199b*,1
9,310,Fluorouracil,miR-320a,1
52,45,5-Fluorouracil,miR-103,1
53,211,Daunorubicin,miR-203,1
1,85,Gemcitabine,miR-1275,1
7,502,Tamoxifen,miR-522,1
1,252,Gemcitabine,miR-25,1
19,136,Etoposide,miR-150,1
1,327,Gemcitabine,miR-34a,1
34,453,Sorafenib,miR-483,1
9,243,Fluorouracil,miR-222,1
18,228,Vincristine,miR-214*,1
5,609,Doxorubicin,miR-933,1
9,611,Fluorouracil,miR-939,1
5,288,Doxorubicin,miR-30e*,1
31,545,Chemotherapy,miR-625,1
52,428,5-Fluorouracil,miR-4669,1
38,199,Cetuximab,miR-199a-5p,1
1,555,Gemcitabine,miR-647,1
5,246,Doxorubicin,miR-224,1
0,478,Cisplatin,miR-514,1
16,46,Docetaxel,miR-105,1
43,206,Curcumin,miR-200a,1
51,249,platinum-based doublet chemotherapy ,miR-23b,1
5,508,Doxorubicin,miR-542,1
84,131,Mitomycin C,miR-146b-5p,1
67,74,Cyclophosphamide,miR-125b,1
52,303,5-Fluorouracil,miR-3187,1
84,256,Mitomycin C,miR-26b,1
63,49,Cyclosporin A,miR-106b-25,1
18,468,Vincristine,miR-501,1
38,220,Cetuximab,miR-21,1
19,469,Etoposide,miR-501-5P,1
29,510,Verapamil,miR-545,1
5,330,Doxorubicin,miR-34c,1
52,95,5-Fluorouracil,miR-1290,1
16,126,Docetaxel,miR-145,1
9,0,Fluorouracil,ANRIL,1
5,191,Doxorubicin,miR-196b,1
5,556,Doxorubicin,miR-649,1
50,42,PLX4720,miR-100,1
5,281,Doxorubicin,miR-30a*,1
9,150,Fluorouracil,miR-17-5p,1
0,331,Cisplatin,miR-3607,1
18,175,Vincristine,miR-1908,1
65,167,Prednisone,miR-187,1
1,407,Gemcitabine,miR-4492,1
0,614,Cisplatin,miR-96,1
1,387,Gemcitabine,miR-4279,1
1,156,Gemcitabine,miR-181c,1
16,312,Docetaxel,miR-320d,1
52,426,5-Fluorouracil,miR-4655,1
52,425,5-Fluorouracil,miR-4646,1
1,309,Gemcitabine,miR-3200,1
5,237,Doxorubicin,miR-22,1
52,342,5-Fluorouracil,miR-3665,1
3,225,Imatinib,miR-212,1
84,157,Mitomycin C,miR-181d,1
0,176,Cisplatin,miR-191,1
0,24,Cisplatin,TUG1,1
37,414,Temozolomide,miR-452,1
64,486,Vinorelbine,miR-518f,1
51,332,platinum-based doublet chemotherapy ,miR-361,1
0,271,Cisplatin,miR-29c,1
5,112,Doxorubicin,miR-137,1
1,218,Gemcitabine,miR-20b,1
9,572,Fluorouracil,miR-6886-3p,1
0,27,Cisplatin,XLOC_006753,1
18,8,Vincristine,H19,1
13,218,Oxaliplatin,miR-20b,1
29,316,Verapamil,miR-331,1
5,510,Doxorubicin,miR-545,1
52,129,5-Fluorouracil,miR-146a,1
31,256,Chemotherapy,miR-26b,1
6,356,Gefitinib,miR-375,1
9,250,Fluorouracil,miR-23b-3p,1
10,117,Paclitaxel,miR-140-3p,1
52,170,5-Fluorouracil,miR-18a,1
27,8,Methotrexate,H19,1
10,330,Paclitaxel,miR-34c,1
13,183,Oxaliplatin,miR-193a,1
37,16,Temozolomide,MALAT1,1
84,259,Mitomycin C,miR-27b,1
1,301,Gemcitabine,miR-3184,1
18,74,Vincristine,miR-125b,1
0,143,Cisplatin,miR-15a,1
7,496,Tamoxifen,miR-520b,1
9,15,Fluorouracil,MACC1-AS1,1
7,158,Tamoxifen,miR-182,1
5,324,Doxorubicin,miR-342,1
65,177,Prednisone,miR-191*,1
0,604,Cisplatin,miR-92a,1
1,302,Gemcitabine,miR-3186,1
52,427,5-Fluorouracil,miR-4665,1
112,241,AGRO100,miR-221,1
42,150,Erlotinib,miR-17-5p,1
5,501,Doxorubicin,miR-520h,1
18,216,Vincristine,miR-20a,1
19,74,Etoposide,miR-125b,1
91,454,Fludarabine,miR-485,1
13,593,Oxaliplatin,miR-876,1
34,220,Sorafenib,miR-21,1
38,77,Cetuximab,miR-126*,1
10,175,Paclitaxel,miR-1908,1
1,554,Gemcitabine,miR-643,1
29,200,Verapamil,miR-199b,1
0,208,Cisplatin,miR-200c,1
52,238,5-Fluorouracil,miR-22*,1
0,474,Cisplatin,miR-509,1
0,55,Cisplatin,miR-10b,1
50,32,PLX4720,let-7a,1
19,192,Etoposide,miR-197,1
5,182,Doxorubicin,miR-192*,1
5,84,Doxorubicin,miR-1273g,1
5,132,Doxorubicin,miR-148a,1
5,532,Doxorubicin,miR-592,1
10,173,Paclitaxel,miR-19,1
0,327,Cisplatin,miR-34a,1
84,129,Mitomycin C,miR-146a,1
10,601,Paclitaxel,miR-920,1
13,222,Oxaliplatin,miR-21-5p,1
45,28,Camptothecin,linc-VLDLR,1
18,71,Vincristine,miR-1256,1
0,605,Cisplatin,miR-92a-1,1
19,234,Etoposide,miR-218,1
1,406,Gemcitabine,miR-4488,1
6,282,Gefitinib,miR-30b,1
9,10,Fluorouracil,HULC,1
64,490,Vinorelbine,miR-519b,1
50,323,PLX4720,miR-340,1
5,504,Doxorubicin,miR-526b*,1
52,584,5-Fluorouracil,miR-766,1
1,47,Gemcitabine,miR-106a,1
7,492,Tamoxifen,miR-519d,1
13,147,Oxaliplatin,miR-16,1
52,154,5-Fluorouracil,miR-181a*,1
16,184,Docetaxel,miR-193a-3p,1
66,285,Paroxetine,miR-30d,1
0,495,Cisplatin,miR-520a,1
0,52,Cisplatin,miR-10a,1
51,329,platinum-based doublet chemotherapy ,miR-34b,1
57,241,FOLFOX Chemotherapy,miR-221,1
0,124,Cisplatin,miR-144,1
18,42,Vincristine,miR-100,1
34,155,Sorafenib,miR-181b,1
5,550,Doxorubicin,miR-633,1
7,183,Tamoxifen,miR-193a,1
6,590,Gefitinib,miR-873,1
52,442,5-Fluorouracil,miR-4722,1
5,529,Doxorubicin,miR-590,1
5,261,Doxorubicin,miR-28,1
5,69,Doxorubicin,miR-1246,1
13,332,Oxaliplatin,miR-361,1
10,74,Paclitaxel,miR-125b,1
82,351,Cyclopamine,miR-373,1
0,39,Cisplatin,let-7g,1
82,129,Cyclopamine,miR-146a,1
14,130,Carboplatin,miR-146b,1
57,39,FOLFOX Chemotherapy,let-7g,1
29,191,Verapamil,miR-196b,1
5,154,Doxorubicin,miR-181a*,1
39,112,Taxol,miR-137,1
9,22,Fluorouracil,SLC25A25-AS1,1
1,313,Gemcitabine,miR-324,1
7,211,Tamoxifen,miR-203,1
13,271,Oxaliplatin,miR-29c,1
16,412,Docetaxel,miR-451,1
111,473,10-hydroxycamptothecin,miR-506,1
19,9,Etoposide,HOTAIR,1
52,389,5-Fluorouracil,miR-4286,1
51,284,platinum-based doublet chemotherapy ,miR-30c,1
10,197,Paclitaxel,miR-199a,1
34,241,Sorafenib,miR-221,1
19,173,Etoposide,miR-19,1
18,208,Vincristine,miR-200c,1
5,481,Doxorubicin,miR-517b,1
0,503,Cisplatin,miR-523,1
50,129,PLX4720,miR-146a,1
13,379,Oxaliplatin,miR-423,1
34,109,Sorafenib,miR-135a,1
52,333,5-Fluorouracil,miR-3619,1
0,501,Cisplatin,miR-520h,1
16,380,Docetaxel,miR-424,1
18,187,Vincristine,miR-194,1
50,373,PLX4720,miR-409,1
5,319,Doxorubicin,miR-339,1
5,109,Doxorubicin,miR-135a,1
0,608,Cisplatin,miR-93,1
5,131,Doxorubicin,miR-146b-5p,1
75,136,Sunitinib,miR-150,1
66,314,Paroxetine,miR-328,1
5,156,Doxorubicin,miR-181c,1
1,370,Gemcitabine,miR-3937,1
57,509,FOLFOX Chemotherapy,miR-543,1
10,603,Paclitaxel,miR-923,1
19,264,Etoposide,miR-298,1
0,216,Cisplatin,miR-20a,1
84,186,Mitomycin C,miR-193b*,1
52,299,5-Fluorouracil,miR-3178,1
16,422,Docetaxel,miR-455-3p,1
1,539,Gemcitabine,miR-6087,1
75,547,Sunitinib,miR-628,1
1,269,Gemcitabine,miR-29b-1*,1
16,3,Docetaxel,CCAT1,1
1,355,Gemcitabine,miR-374b,1
23,151,Sirolimus,miR-17-92,1
114,245,DAPT,miR-223,1
5,158,Doxorubicin,miR-182,1
13,157,Oxaliplatin,miR-181d,1
0,207,Cisplatin,miR-200b,1
5,20,Doxorubicin,PVT1,1
38,271,Cetuximab,miR-29c,1
23,148,Sirolimus,miR-17,1
82,148,Cyclopamine,miR-17,1
7,118,Tamoxifen,miR-141,1
5,227,Doxorubicin,miR-214,1
1,253,Gemcitabine,miR-25*,1
0,252,Cisplatin,miR-25,1
5,367,Doxorubicin,miR-381,1
57,271,FOLFOX Chemotherapy,miR-29c,1
29,382,Verapamil,miR-425,1
5,289,Doxorubicin,miR-31,1
37,113,Temozolomide,miR-138,1
26,262,Bortezomib,miR-2861,1
0,220,Cisplatin,miR-21,1
29,182,Verapamil,miR-192*,1
52,346,5-Fluorouracil,miR-3687,1
52,348,5-Fluorouracil,miR-370,1
13,500,Oxaliplatin,miR-520g,1
29,392,Verapamil,miR-431,1
5,263,Doxorubicin,miR-296,1
9,11,Fluorouracil,LINP1,1
54,77,L-asparaginase,miR-126*,1
5,392,Doxorubicin,miR-431,1
9,12,Fluorouracil,LOC285194,1
16,421,Docetaxel,miR-455,1
18,395,Vincristine,miR-4430,1
0,336,Cisplatin,miR-363,1
66,567,Paroxetine,miR-671,1
5,163,Doxorubicin,miR-184,1
18,141,Vincristine,miR-155,1
54,201,L-asparaginase,miR-199b*,1
39,29,Taxol,Let-7,1
1,567,Gemcitabine,miR-671,1
1,456,Gemcitabine,miR-487b,1
1,345,Gemcitabine,miR-3682,1
10,307,Paclitaxel,miR-32,1
0,157,Cisplatin,miR-181d,1
59,327,Vemurafenib,miR-34a,1
5,513,Doxorubicin,miR-555,1
14,157,Carboplatin,miR-181d,1
89,151,Staurosporine,miR-17-92,1
75,126,Sunitinib,miR-145,1
52,82,5-Fluorouracil,miR-1268,1
56,351,10-Hydroxycamptothecin,miR-373,1
52,262,5-Fluorouracil,miR-2861,1
9,222,Fluorouracil,miR-21-5p,1
43,25,Curcumin,UCA1,1
5,98,Doxorubicin,miR-1299,1
29,470,Verapamil,miR-502,1
14,166,Carboplatin,miR-186*,1
0,335,Cisplatin,miR-3621,1
0,103,Cisplatin,miR-130b,1
1,577,Gemcitabine,miR-718,1
5,354,Doxorubicin,miR-374a*,1
0,507,Cisplatin,miR-541*,1
5,245,Doxorubicin,miR-223,1
0,13,Cisplatin,LUCAT1,1
5,267,Doxorubicin,miR-29a*,1
19,143,Etoposide,miR-15a,1
55,211,Prednisolone,miR-203,1
5,411,Doxorubicin,miR-450a,1
13,391,Oxaliplatin,miR-429,1
5,200,Doxorubicin,miR-199b,1
5,356,Doxorubicin,miR-375,1
42,208,Erlotinib,miR-200c,1
14,282,Carboplatin,miR-30b,1
50,248,PLX4720,miR-23a,1
27,359,Methotrexate,miR-378,1
7,339,Tamoxifen,miR-365,1
5,420,Doxorubicin,miR-454,1
52,141,5-Fluorouracil,miR-155,1
16,185,Docetaxel,miR-193b,1
52,229,5-Fluorouracil,miR-215,1
18,77,Vincristine,miR-126*,1
7,476,Tamoxifen,miR-512,1
13,2,Oxaliplatin,CASC11,1
50,316,PLX4720,miR-331,1
5,310,Doxorubicin,miR-320a,1
60,43,Crizotinib,miR-100-5p,1
18,34,Vincristine,let-7c,1
5,123,Doxorubicin,miR-143*,1
109,233,Lapatinib,miR-217,1
0,523,Cisplatin,miR-584,1
29,463,Verapamil,miR-497,1
19,289,Etoposide,miR-31,1
26,59,Bortezomib,miR-122,1
1,25,Gemcitabine,UCA1,1
5,122,Doxorubicin,miR-143,1
16,259,Docetaxel,miR-27b,1
67,564,Cyclophosphamide,miR-663,1
55,76,Prednisolone,miR-126,1
3,273,Imatinib,miR-301a,1
6,126,Gefitinib,miR-145,1
42,110,Erlotinib,miR-135b,1
0,575,Cisplatin,miR-7-5p,1
1,66,Gemcitabine,miR-1236,1
1,245,Gemcitabine,miR-223,1
52,411,5-Fluorouracil,miR-450a,1
1,311,Gemcitabine,miR-320c,1
13,369,Oxaliplatin,miR-383,1
0,251,Cisplatin,miR-24,1
5,602,Doxorubicin,miR-922,1
34,215,Sorafenib,miR-206,1
5,104,Doxorubicin,miR-132,1
16,44,Docetaxel,miR-101,1
1,121,Gemcitabine,miR-142,1
0,348,Cisplatin,miR-370,1
0,131,Cisplatin,miR-146b-5p,1
64,356,Vinorelbine,miR-375,1
50,181,PLX4720,miR-192,1
0,550,Cisplatin,miR-633,1
18,202,Vincristine,miR-19a,1
52,612,5-Fluorouracil,miR-940,1
3,116,Imatinib,miR-140,1
0,356,Cisplatin,miR-375,1
0,551,Cisplatin,miR-638,1
0,158,Cisplatin,miR-182,1
10,80,Paclitaxel,miR-1264,1
5,180,Doxorubicin,miR-1915,1
10,105,Paclitaxel,miR-133a,1
5,482,Doxorubicin,miR-517c,1
10,194,Paclitaxel,miR-1973,1
9,184,Fluorouracil,miR-193a-3p,1
38,225,Cetuximab,miR-212,1
10,271,Paclitaxel,miR-29c,1
5,74,Doxorubicin,miR-125b,1
5,391,Doxorubicin,miR-429,1
52,220,5-Fluorouracil,miR-21,1
57,124,FOLFOX Chemotherapy,miR-144,1
18,551,Vincristine,miR-638,1
13,202,Oxaliplatin,miR-19a,1
5,172,Doxorubicin,miR-18b,1
119,317,chemotherapy,miR-335,1
52,243,5-Fluorouracil,miR-222,1
29,277,Verapamil,miR-302c,1
0,480,Cisplatin,miR-517a,1
52,270,5-Fluorouracil,miR-29b-2*,1
16,327,Docetaxel,miR-34a,1
9,59,Fluorouracil,miR-122,1
18,201,Vincristine,miR-199b*,1
13,47,Oxaliplatin,miR-106a,1
57,203,FOLFOX Chemotherapy,miR-19b,1
13,232,Oxaliplatin,miR-216b,1
5,75,Doxorubicin,miR-125b-5p,1
120,519,AED therapy,miR-574,1
10,588,Paclitaxel,miR-801,1
5,52,Doxorubicin,miR-10a,1
6,122,Gefitinib,miR-143,1
13,256,Oxaliplatin,miR-26b,1
32,284,TRAIL therapy,miR-30c,1
7,241,Tamoxifen,miR-221,1
81,124,Dichloroacetate,miR-144,1
29,281,Verapamil,miR-30a*,1
52,89,5-Fluorouracil,miR-1280,1
7,1,Tamoxifen,BCAR4,1
29,614,Verapamil,miR-96,1
1,381,Gemcitabine,miR-424*,1
29,376,Verapamil,miR-412,1
52,55,5-Fluorouracil,miR-10b,1
10,153,Paclitaxel,miR-181a,1
19,268,Etoposide,miR-29b,1
9,615,Fluorouracil,miR-96-5p,1
29,215,Verapamil,miR-206,1
13,200,Oxaliplatin,miR-199b,1
10,171,Paclitaxel,miR-18a*,1
10,170,Paclitaxel,miR-18a,1
52,293,5-Fluorouracil,miR-3130,1
19,220,Etoposide,miR-21,1
5,277,Doxorubicin,miR-302c,1
5,332,Doxorubicin,miR-361,1
10,42,Paclitaxel,miR-100,1
13,368,Oxaliplatin,miR-382,1
34,243,Sorafenib,miR-222,1
1,241,Gemcitabine,miR-221,1
10,8,Paclitaxel,H19,1
37,186,Temozolomide,miR-193b*,1
1,82,Gemcitabine,miR-1268,1
52,370,5-Fluorouracil,miR-3937,1
52,143,5-Fluorouracil,miR-15a,1
10,3,Paclitaxel,CCAT1,1
1,438,Gemcitabine,miR-4711,1
1,295,Gemcitabine,miR-3147,1
18,505,Vincristine,miR-532,1
6,456,Gefitinib,miR-487b,1
65,66,Prednisone,miR-1236,1
0,26,Cisplatin,XIST,1
0,268,Cisplatin,miR-29b,1
1,437,Gemcitabine,miR-4710,1
16,118,Docetaxel,miR-141,1
67,618,Cyclophosphamide,miR-99a-5p,1
27,421,Methotrexate,miR-455,1
7,486,Tamoxifen,miR-518f,1
14,202,Carboplatin,miR-19a,1
49,263,Capecitabine,miR-296,1
13,175,Oxaliplatin,miR-1908,1
0,266,Cisplatin,miR-29a,1
84,166,Mitomycin C,miR-186*,1
0,147,Cisplatin,miR-16,1
0,42,Cisplatin,miR-100,1
0,162,Cisplatin,miR-183,1
0,312,Cisplatin,miR-320d,1
1,402,Gemcitabine,miR-4478,1
13,66,Oxaliplatin,miR-1236,1
52,252,5-Fluorouracil,miR-25,1
6,379,Gefitinib,miR-423,1
5,455,Doxorubicin,miR-486,1
13,127,Oxaliplatin,miR-1468,1
29,507,Verapamil,miR-541*,1
6,220,Gefitinib,miR-21,1
31,55,Chemotherapy,miR-10b,1
7,220,Tamoxifen,miR-21,1
0,493,Cisplatin,miR-519e*,1
34,181,Sorafenib,miR-192,1
1,386,Gemcitabine,miR-4261,1
52,564,5-Fluorouracil,miR-663,1
13,453,Oxaliplatin,miR-483,1
5,256,Doxorubicin,miR-26b,1
1,562,Gemcitabine,miR-660,1
0,20,Cisplatin,PVT1,1
0,496,Cisplatin,miR-520b,1
29,289,Verapamil,miR-31,1
29,123,Verapamil,miR-143*,1
10,531,Paclitaxel,miR-591,1
52,569,5-Fluorouracil,miR-675*,1
52,452,5-Fluorouracil,miR-4787,1
48,202,Epirubicin,miR-19a,1
1,307,Gemcitabine,miR-32,1
5,378,Doxorubicin,miR-422a,1
84,180,Mitomycin C,miR-1915,1
28,571,Pirarubicin,miR-6845-5p,1
52,363,5-Fluorouracil,miR-378e,1
0,339,Cisplatin,miR-365,1
5,621,Doxorubicin,miR-Plus-A1031,1
10,589,Paclitaxel,miR-802,1
0,102,Cisplatin,miR-130a-3p,1
52,523,5-Fluorouracil,miR-584,1
13,141,Oxaliplatin,miR-155,1
0,148,Cisplatin,miR-17,1
19,93,Etoposide,miR-129,1
5,110,Doxorubicin,miR-135b,1
1,69,Gemcitabine,miR-1246,1
0,505,Cisplatin,miR-532,1
5,316,Doxorubicin,miR-331,1
1,362,Gemcitabine,miR-378d,1
56,473,10-Hydroxycamptothecin,miR-506,1
9,126,Fluorouracil,miR-145,1
1,338,Gemcitabine,miR-3647,1
38,588,Cetuximab,miR-801,1
79,329,Ribavirin,miR-34b,1
29,598,Verapamil,miR-888,1
67,212,Cyclophosphamide,miR-204,1
52,59,5-Fluorouracil,miR-122,1
29,557,Verapamil,miR-651,1
1,486,Gemcitabine,miR-518f,1
3,122,Imatinib,miR-143,1
0,248,Cisplatin,miR-23a,1
10,530,Paclitaxel,miR-590-5p,1
14,198,Carboplatin,miR-199a-3p,1
52,126,5-Fluorouracil,miR-145,1
5,119,Doxorubicin,miR-141*,1
16,220,Docetaxel,miR-21,1
34,42,Sorafenib,miR-100,1
0,490,Cisplatin,miR-519b,1
7,189,Tamoxifen,miR-196a,1
16,256,Docetaxel,miR-26b,1
0,183,Cisplatin,miR-193a,1
31,208,Chemotherapy,miR-200c,1
83,129,Interferon-alpha,miR-146a,1
75,103,Sunitinib,miR-130b,1
0,181,Cisplatin,miR-192,1
0,206,Cisplatin,miR-200a,1
0,483,Cisplatin,miR-518b,1
62,49,Colchicine,miR-106b-25,1
0,100,Cisplatin,miR-1307,1
48,95,Epirubicin,miR-1290,1
6,55,Gefitinib,miR-10b,1
0,381,Cisplatin,miR-424*,1
29,132,Verapamil,miR-148a,1
13,87,Oxaliplatin,miR-128,1
29,189,Verapamil,miR-196a,1
101,220,Arsenic Trioxide,miR-21,1
65,494,Prednisone,miR-520,1
13,512,Oxaliplatin,miR-550,1
37,183,Temozolomide,miR-193a,1
79,558,Ribavirin,miR-652,1
29,495,Verapamil,miR-520a,1
13,155,Oxaliplatin,miR-181b,1
5,325,Doxorubicin,miR-345,1
5,47,Doxorubicin,miR-106a,1
52,185,5-Fluorouracil,miR-193b,1
32,9,TRAIL therapy,HOTAIR,1
0,138,Cisplatin,miR-152,1
0,196,Cisplatin,miR-198,1
56,414,10-Hydroxycamptothecin,miR-452,1
10,69,Paclitaxel,miR-1246,1
7,141,Tamoxifen,miR-155,1
18,317,Vincristine,miR-335,1
10,143,Paclitaxel,miR-15a,1
29,574,Verapamil,miR-7-1*,1
0,16,Cisplatin,MALAT1,1
55,600,Prednisolone,miR-9,1
13,192,Oxaliplatin,miR-197,1
7,587,Tamoxifen,miR-769,1
1,89,Gemcitabine,miR-1280,1
29,490,Verapamil,miR-519b,1
0,588,Cisplatin,miR-801,1
13,268,Oxaliplatin,miR-29b,1
38,138,Cetuximab,miR-152,1
7,310,Tamoxifen,miR-320a,1
29,347,Verapamil,miR-369,1
1,612,Gemcitabine,miR-940,1
18,594,Vincristine,miR-877,1
