drug_id,rna_id,drug_name,rna_name,label
1,413,Gemcitabine,miR-4516,1
66,258,Paroxetine,miR-27a,0
77,121,Levetiracetam,miR-142,1
57,183,FOLFOX Chemotherapy,miR-193a,0
27,404,Methotrexate,miR-4484,0
0,8,Cisplatin,H19,1
9,74,Fluorouracil,miR-125b,1
37,139,Temozolomide,miR-153,0
63,454,Cyclosporin A,miR-485,0
28,91,Pirarubicin,miR-1288,0
51,31,platinum-based doublet chemotherapy ,hsa-1274A,0
29,517,Verapamil,miR-569,1
28,197,Pirarubicin,miR-199a,0
84,513,Mitomycin C,miR-555,0
78,121,Valproate,miR-142,1
90,520,Topotecan,miR-576,0
29,583,Verapamil,miR-765,1
0,388,Cisplatin,miR-4284,1
84,282,Mitomycin C,miR-30b,1
5,496,Doxorubicin,miR-520b,1
71,513,Cytarabine,miR-555,0
52,103,5-Fluorouracil,miR-130b,1
45,327,Camptothecin,miR-34a,1
71,166,Cytarabine,miR-186*,0
30,330,epirubicin,miR-34c,0
11,483,Propofol,miR-518b,0
2,188,Dasatinib,miR-195,0
0,251,Cisplatin,miR-24,1
63,264,Cyclosporin A,miR-298,0
0,358,Cisplatin,miR-377,1
116,225,5-fluorouracil,miR-212,0
1,490,Gemcitabine,miR-519b,0
16,188,Docetaxel,miR-195,1
52,10,5-Fluorouracil,HULC,0
20,173,Mitoxantrone,miR-19,1
51,32,platinum-based doublet chemotherapy ,let-7a,1
52,442,5-Fluorouracil,miR-4722,1
3,52,Imatinib,miR-10a,1
1,293,Gemcitabine,miR-3130,1
17,210,Adriamycin,miR-202,0
0,76,Cisplatin,miR-126,1
75,468,Sunitinib,miR-501,0
5,180,Doxorubicin,miR-1915,1
9,488,Fluorouracil,miR-519,0
77,596,Levetiracetam,miR-886,0
10,74,Paclitaxel,miR-125b,1
42,208,Erlotinib,miR-200c,1
47,32,Interferon-gamma,let-7a,1
16,479,Docetaxel,miR-515,0
0,468,Cisplatin,miR-501,1
27,13,Methotrexate,LUCAT1,1
13,207,Oxaliplatin,miR-200b,1
42,530,Erlotinib,miR-590-5p,0
3,313,Imatinib,miR-324,1
13,75,Oxaliplatin,miR-125b-5p,0
1,189,Gemcitabine,miR-196a,0
66,468,Paroxetine,miR-501,1
19,485,Etoposide,miR-518e*,0
9,192,Fluorouracil,miR-197,1
79,346,Ribavirin,miR-3687,0
43,256,Curcumin,miR-26b,0
5,71,Doxorubicin,miR-1256,1
117,363,Hydroxyurea,miR-378e,0
52,82,5-Fluorouracil,miR-1268,1
21,516,Nutlin-3a,miR-568,0
94,183,Epirubicin HCl,miR-193a,1
22,594,Rapamycin,miR-877,0
89,90,Staurosporine,miR-1285,0
10,35,Paclitaxel,let-7d,0
0,197,Cisplatin,miR-199a,1
101,220,Arsenic Trioxide,miR-21,1
29,191,Verapamil,miR-196b,1
19,203,Etoposide,miR-19b,1
19,143,Etoposide,miR-15a,1
56,473,10-Hydroxycamptothecin,miR-506,1
83,66,Interferon-alpha,miR-1236,0
32,613,TRAIL therapy,miR-942,1
50,259,PLX4720,miR-27b,1
22,411,Rapamycin,miR-450a,0
52,339,5-Fluorouracil,miR-365,1
52,326,5-Fluorouracil,miR-346,1
65,272,Prednisone,miR-300,0
10,153,Paclitaxel,miR-181a,1
1,436,Gemcitabine,miR-4707,1
116,111,5-fluorouracil,miR-136,0
100,329,Teniposide,miR-34b,0
29,140,Verapamil,miR-154*,1
41,390,Ibrutinib,miR-4288,0
81,58,Dichloroacetate,miR-1207,0
84,127,Mitomycin C,miR-1468,0
14,80,Carboplatin,miR-1264,0
75,198,Sunitinib,miR-199a-3p,0
43,487,Curcumin,miR-518f*,0
36,532,Oxymatrine,miR-592,0
5,157,Doxorubicin,miR-181d,1
52,154,5-Fluorouracil,miR-181a*,1
9,16,Fluorouracil,MALAT1,1
74,191,Letrozole,miR-196b,0
40,356,Dexamethasone,miR-375,0
86,410,Arsenic trioxide,miR-4508,0
74,267,Letrozole,miR-29a*,0
29,506,Verapamil,miR-539,1
29,352,Verapamil,miR-373*,1
47,54,Interferon-gamma,miR-10a*,0
105,520,Hydrogen Peroxide,miR-576,0
53,561,Daunorubicin,miR-658,0
7,346,Tamoxifen,miR-3687,0
1,299,Gemcitabine,miR-3178,1
49,545,Capecitabine,miR-625,0
100,440,Teniposide,miR-4716,0
82,269,Cyclopamine,miR-29b-1*,0
13,97,Oxaliplatin,miR-1297,1
10,336,Paclitaxel,miR-363,1
29,513,Verapamil,miR-555,1
26,57,Bortezomib,miR-1202,1
10,477,Paclitaxel,miR-513a,1
6,282,Gefitinib,miR-30b,1
104,266,Dibenziodolium,miR-29a,0
71,317,Cytarabine,miR-335,1
105,428,Hydrogen Peroxide,miR-4669,0
96,33,Epirubicin hydrochloride,let-7b,0
1,129,Gemcitabine,miR-146a,1
5,86,Doxorubicin,miR-1277,1
7,325,Tamoxifen,miR-345,1
59,74,Vemurafenib,miR-125b,1
45,352,Camptothecin,miR-373*,0
34,241,Sorafenib,miR-221,1
62,612,Colchicine,miR-940,0
15,223,Tetraplatin,miR-210,0
29,532,Verapamil,miR-592,1
90,46,Topotecan,miR-105,0
85,132,Pertuzumab,miR-148a,0
61,158,Lorlatinib,miR-182,0
1,477,Gemcitabine,miR-513a,1
10,101,Paclitaxel,miR-130a,1
44,230,PCI-24781,miR-216,0
38,586,Cetuximab,miR-768,1
39,35,Taxol,let-7d,0
29,526,Verapamil,miR-587,1
18,505,Vincristine,miR-532,1
1,85,Gemcitabine,miR-1275,1
52,541,5-Fluorouracil,miR-614,1
9,222,Fluorouracil,miR-21-5p,1
6,575,Gefitinib,miR-7-5p,0
20,308,Mitoxantrone,miR-320,0
9,220,Fluorouracil,miR-21,1
69,471,Retinoic Acid,miR-503,0
55,374,Prednisolone,miR-410,0
52,290,5-Fluorouracil,miR-31*,1
75,483,Sunitinib,miR-518b,0
6,328,Gefitinib,miR-34a-5p,0
65,167,Prednisone,miR-187,1
59,549,Vemurafenib,miR-630,0
106,430,Pingyangmycin,miR-4675,0
1,539,Gemcitabine,miR-6087,1
103,320,Carmustine,miR-33a,0
1,541,Gemcitabine,miR-614,1
13,244,Oxaliplatin,miR-222*,0
91,153,Fludarabine,miR-181a,1
58,127,Fluoropyrimidine,miR-1468,0
5,83,Doxorubicin,miR-127,1
6,109,Gefitinib,miR-135a,1
64,306,Vinorelbine,miR-3196,0
53,208,Daunorubicin,miR-200c,0
1,446,Gemcitabine,miR-4739,1
13,251,Oxaliplatin,miR-24,1
1,426,Gemcitabine,miR-4655,1
101,120,Arsenic Trioxide,miR-141-3p,0
24,62,Temsirolimus,miR-1228*,0
62,42,Colchicine,miR-100,0
117,549,Hydroxyurea,miR-630,0
0,540,Cisplatin,miR-613,1
5,601,Doxorubicin,miR-920,1
77,588,Levetiracetam,miR-801,0
61,284,Lorlatinib,miR-30c,0
7,494,Tamoxifen,miR-520,1
103,573,Carmustine,miR-7,0
13,49,Oxaliplatin,miR-106b-25,0
90,287,Topotecan,miR-30e,0
84,147,Mitomycin C,miR-16,1
81,46,Dichloroacetate,miR-105,0
29,598,Verapamil,miR-888,1
100,506,Teniposide,miR-539,0
10,531,Paclitaxel,miR-591,1
7,476,Tamoxifen,miR-512,1
0,260,Cisplatin,miR-27b ,1
74,415,Letrozole,miR-4521,0
33,260,Glucocorticoid,miR-27b ,0
17,430,Adriamycin,miR-4675,0
89,76,Staurosporine,miR-126,0
119,428,chemotherapy,miR-4669,0
16,44,Docetaxel,miR-101,1
52,425,5-Fluorouracil,miR-4646,1
102,596,Betulinic acid,miR-886,0
6,604,Gefitinib,miR-92a,1
13,211,Oxaliplatin,miR-203,1
86,597,Arsenic trioxide,miR-887,0
5,513,Doxorubicin,miR-555,1
100,70,Teniposide,miR-1247,0
67,308,Cyclophosphamide,miR-320,0
73,62,Exemestane,miR-1228*,0
52,93,5-Fluorouracil,miR-129,1
0,410,Cisplatin,miR-4508,0
7,152,Tamoxifen,miR-181,1
102,590,Betulinic acid,miR-873,0
0,328,Cisplatin,miR-34a-5p,1
54,264,L-asparaginase,miR-298,0
10,220,Paclitaxel,miR-21,1
23,320,Sirolimus,miR-33a,0
8,209,Trastuzumab,miR-200c*,0
58,383,Fluoropyrimidine,miR-425*,0
53,79,Daunorubicin,miR-1260b,0
93,169,intensive induction chemotherapy based on cytarabine and idarubicine,miR-188,0
111,140,10-hydroxycamptothecin,miR-154*,0
65,228,Prednisone,miR-214*,1
0,617,Cisplatin,miR-99a,1
6,212,Gefitinib,miR-204,0
101,216,Arsenic Trioxide,miR-20a,0
102,276,Betulinic acid,miR-302b,0
46,557,Vinblastine,miR-651,0
64,516,Vinorelbine,miR-568,0
1,90,Gemcitabine,miR-1285,1
24,260,Temsirolimus,miR-27b ,0
17,131,Adriamycin,miR-146b-5p,1
52,561,5-Fluorouracil,miR-658,1
7,134,Tamoxifen,miR-149,1
93,153,intensive induction chemotherapy based on cytarabine and idarubicine,miR-181a,1
13,225,Oxaliplatin,miR-212,0
60,382,Crizotinib,miR-425,0
107,589,Raltitrexed,miR-802,0
9,243,Fluorouracil,miR-222,1
101,472,Arsenic Trioxide,miR-505,0
5,515,Doxorubicin,miR-563,1
5,158,Doxorubicin,miR-182,1
74,192,Letrozole,miR-197,0
57,181,FOLFOX Chemotherapy,miR-192,1
1,127,Gemcitabine,miR-1468,1
29,289,Verapamil,miR-31,1
29,316,Verapamil,miR-331,1
9,571,Fluorouracil,miR-6845-5p,1
52,362,5-Fluorouracil,miR-378d,1
1,311,Gemcitabine,miR-320c,1
84,129,Mitomycin C,miR-146a,1
50,508,PLX4720,miR-542,0
103,185,Carmustine,miR-193b,0
5,220,Doxorubicin,miR-21,1
114,510,DAPT,miR-545,0
33,605,Glucocorticoid,miR-92a-1,0
0,375,Cisplatin,miR-411,1
43,171,Curcumin,miR-18a*,0
46,281,Vinblastine,miR-30a*,0
35,477,Melphalan,miR-513a,0
1,95,Gemcitabine,miR-1290,1
76,422,Platinum,miR-455-3p,0
1,145,Gemcitabine,miR-15b,1
120,307,AED therapy,miR-32,0
106,384,Pingyangmycin,miR-4257,0
9,212,Fluorouracil,miR-204,1
117,328,Hydroxyurea,miR-34a-5p,0
0,356,Cisplatin,miR-375,1
26,582,Bortezomib,miR-762,1
5,207,Doxorubicin,miR-200b,1
38,138,Cetuximab,miR-152,1
31,385,Chemotherapy,miR-4258,0
32,74,TRAIL therapy,miR-125b,1
56,257,10-Hydroxycamptothecin,miR-275,0
29,563,Verapamil,miR-662,1
0,471,Cisplatin,miR-503,1
76,153,Platinum,miR-181a,1
1,382,Gemcitabine,miR-425,1
52,143,5-Fluorouracil,miR-15a,1
29,146,Verapamil,miR-15b*,1
7,220,Tamoxifen,miR-21,1
108,476,Tomudex,miR-512,0
76,31,Platinum,hsa-1274A,0
28,251,Pirarubicin,miR-24,0
111,467,10-hydroxycamptothecin,miR-500b,0
1,44,Gemcitabine,miR-101,0
5,315,Doxorubicin,miR-330,1
29,357,Verapamil,miR-376c,1
52,15,5-Fluorouracil,MACC1-AS1,0
19,256,Etoposide,miR-26b,1
16,274,Docetaxel,miR-301b,1
19,213,Etoposide,miR-204-5p,0
87,150,Irinotecan,miR-17-5p,1
68,287,Mafosfamide,miR-30e,0
72,502,Anastrozole,miR-522,0
58,34,Fluoropyrimidine,let-7c,0
85,565,Pertuzumab,miR-663a,0
10,205,Paclitaxel,miR-200,1
26,93,Bortezomib,miR-129,1
13,378,Oxaliplatin,miR-422a,0
63,389,Cyclosporin A,miR-4286,0
29,511,Verapamil,miR-548a,1
52,384,5-Fluorouracil,miR-4257,1
62,490,Colchicine,miR-519b,0
41,21,Ibrutinib,ROR1-AS1,1
87,361,Irinotecan,miR-378c,0
120,602,AED therapy,miR-922,0
29,39,Verapamil,let-7g,0
7,25,Tamoxifen,UCA1,1
75,327,Sunitinib,miR-34a,1
48,88,Epirubicin,miR-128-2,0
5,148,Doxorubicin,miR-17,1
8,11,Trastuzumab,LINP1,0
1,122,Gemcitabine,miR-143,1
118,209,Ethanol,miR-200c*,0
52,130,5-Fluorouracil,miR-146b,0
5,516,Doxorubicin,miR-568,1
38,200,Cetuximab,miR-199b,1
55,400,Prednisolone,miR-4467,0
25,151,"1,25(OH)2D3",miR-17-92,0
5,595,Doxorubicin,miR-885,1
94,430,Epirubicin HCl,miR-4675,0
20,460,Mitoxantrone,miR-494,0
53,220,Daunorubicin,miR-21,1
18,47,Vincristine,miR-106a,1
50,220,PLX4720,miR-21,1
48,356,Epirubicin,miR-375,1
116,125,5-fluorouracil,miR-144-3p,0
0,220,Cisplatin,miR-21,1
1,241,Gemcitabine,miR-221,1
18,594,Vincristine,miR-877,1
1,428,Gemcitabine,miR-4669,1
5,351,Doxorubicin,miR-373,1
44,26,PCI-24781,XIST,1
82,375,Cyclopamine,miR-411,0
18,548,Vincristine,miR-629,1
117,140,Hydroxyurea,miR-154*,0
75,12,Sunitinib,LOC285194,0
33,293,Glucocorticoid,miR-3130,0
75,103,Sunitinib,miR-130b,1
0,593,Cisplatin,miR-876,1
110,424,Pemetrexed,miR-4640,0
10,34,Paclitaxel,let-7c,0
1,334,Gemcitabine,miR-362,1
107,234,Raltitrexed,miR-218,0
99,534,Euthyrox,miR-593*,0
7,226,Tamoxifen,miR-213,1
5,580,Doxorubicin,miR-758,1
10,324,Paclitaxel,miR-342,1
13,176,Oxaliplatin,miR-191,1
65,20,Prednisone,PVT1,0
107,617,Raltitrexed,miR-99a,0
119,132,chemotherapy,miR-148a,0
36,16,Oxymatrine,MALAT1,1
14,248,Carboplatin,miR-23a,1
32,358,TRAIL therapy,miR-377,0
5,88,Doxorubicin,miR-128-2,1
18,618,Vincristine,miR-99a-5p,1
88,610,Selumetinib,miR-935,0
100,276,Teniposide,miR-302b,0
110,273,Pemetrexed,miR-301a,0
51,536,platinum-based doublet chemotherapy ,miR-601,0
20,601,Mitoxantrone,miR-920,0
13,34,Oxaliplatin,let-7c,0
66,336,Paroxetine,miR-363,0
52,65,5-Fluorouracil,miR-1234,1
115,576,modified ALLIC BFM 2002 protocol,miR-708,1
16,153,Docetaxel,miR-181a,1
5,498,Doxorubicin,miR-520d,1
27,421,Methotrexate,miR-455,1
23,100,Sirolimus,miR-1307,0
15,81,Tetraplatin,miR-1265,0
19,119,Etoposide,miR-141*,0
45,525,Camptothecin,miR-586,0
5,141,Doxorubicin,miR-155,1
83,131,Interferon-alpha,miR-146b-5p,0
52,578,5-Fluorouracil,miR-720,1
1,338,Gemcitabine,miR-3647,1
28,10,Pirarubicin,HULC,1
32,619,TRAIL therapy,miR-99b,0
65,494,Prednisone,miR-520,1
57,106,FOLFOX Chemotherapy,miR-133b,1
10,239,Paclitaxel,miR-22-3p,1
14,259,Carboplatin,miR-27b,1
52,128,5-Fluorouracil,miR-1469,1
65,71,Prednisone,miR-1256,1
7,590,Tamoxifen,miR-873,1
5,523,Doxorubicin,miR-584,1
57,132,FOLFOX Chemotherapy,miR-148a,1
36,147,Oxymatrine,miR-16,0
38,271,Cetuximab,miR-29c,1
64,522,Vinorelbine,miR-582,1
52,269,5-Fluorouracil,miR-29b-1*,1
37,470,Temozolomide,miR-502,1
0,381,Cisplatin,miR-424*,1
37,367,Temozolomide,miR-381,0
93,330,intensive induction chemotherapy based on cytarabine and idarubicine,miR-34c,0
63,61,Cyclosporin A,miR-1228,0
75,197,Sunitinib,miR-199a,1
0,480,Cisplatin,miR-517a,1
29,505,Verapamil,miR-532,1
28,507,Pirarubicin,miR-541*,0
104,179,Dibenziodolium,miR-1914*,0
1,190,Gemcitabine,miR-196a-5p,1
61,236,Lorlatinib,miR-219-2,0
64,43,Vinorelbine,miR-100-5p,0
44,210,PCI-24781,miR-202,0
82,61,Cyclopamine,miR-1228,0
66,548,Paroxetine,miR-629,1
1,191,Gemcitabine,miR-196b,1
56,339,10-Hydroxycamptothecin,miR-365,1
99,573,Euthyrox,miR-7,0
1,179,Gemcitabine,miR-1914*,1
1,569,Gemcitabine,miR-675*,1
3,259,Imatinib,miR-27b,1
119,60,chemotherapy,miR-1226,0
29,261,Verapamil,miR-28,1
52,45,5-Fluorouracil,miR-103,1
31,300,Chemotherapy,miR-3180,0
1,291,Gemcitabine,miR-3126,1
80,57,pegIFN/RBV therapy,miR-1202,0
0,348,Cisplatin,miR-370,1
54,336,L-asparaginase,miR-363,0
27,252,Methotrexate,miR-25,0
3,185,Imatinib,miR-193b,1
93,360,intensive induction chemotherapy based on cytarabine and idarubicine,miR-378a,0
59,149,Vemurafenib,miR-17*,0
13,328,Oxaliplatin,miR-34a-5p,0
13,4,Oxaliplatin,CRNDE,0
38,379,Cetuximab,miR-423,0
52,301,5-Fluorouracil,miR-3184,1
50,593,PLX4720,miR-876,0
110,241,Pemetrexed,miR-221,0
30,365,epirubicin,miR-378g,0
52,59,5-Fluorouracil,miR-122,1
5,476,Doxorubicin,miR-512,0
29,119,Verapamil,miR-141*,1
43,542,Curcumin,miR-615,0
5,26,Doxorubicin,XIST,1
3,4,Imatinib,CRNDE,0
50,458,PLX4720,miR-490,1
3,45,Imatinib,miR-103,1
5,519,Doxorubicin,miR-574,1
101,31,Arsenic Trioxide,hsa-1274A,0
1,161,Gemcitabine,miR-1826,1
100,454,Teniposide,miR-485,0
52,149,5-Fluorouracil,miR-17*,1
29,254,Verapamil,miR-26a,1
9,188,Fluorouracil,miR-195,1
38,322,Cetuximab,miR-33b,0
5,133,Doxorubicin,miR-148b,1
114,372,DAPT,miR-3960,0
34,414,Sorafenib,miR-452,0
5,217,Doxorubicin,miR-20a-5p,1
29,165,Verapamil,miR-186,1
44,8,PCI-24781,H19,0
0,172,Cisplatin,miR-18b,1
84,166,Mitomycin C,miR-186*,1
37,113,Temozolomide,miR-138,1
28,184,Pirarubicin,miR-193a-3p,1
60,492,Crizotinib,miR-519d,0
3,143,Imatinib,miR-15a,1
52,132,5-Fluorouracil,miR-148a,0
38,225,Cetuximab,miR-212,1
92,155,histone deacetylase inhibitor,miR-181b,0
9,110,Fluorouracil,miR-135b,1
23,471,Sirolimus,miR-503,0
57,379,FOLFOX Chemotherapy,miR-423,1
19,249,Etoposide,miR-23b,1
39,228,Taxol,miR-214*,0
119,159,chemotherapy,miR-182*,0
38,263,Cetuximab,miR-296,1
1,389,Gemcitabine,miR-4286,1
13,583,Oxaliplatin,miR-765,1
10,185,Paclitaxel,miR-193b,1
113,365,Dihydrotestosterone,miR-378g,0
52,319,5-Fluorouracil,miR-339,1
1,216,Gemcitabine,miR-20a,1
14,237,Carboplatin,miR-22,1
19,315,Etoposide,miR-330,1
105,552,Hydrogen Peroxide,miR-639,0
13,8,Oxaliplatin,H19,1
31,302,Chemotherapy,miR-3186,0
3,273,Imatinib,miR-301a,1
28,453,Pirarubicin,miR-483,0
11,81,Propofol,miR-1265,0
3,453,Imatinib,miR-483,1
3,562,Imatinib,miR-660,1
89,132,Staurosporine,miR-148a,0
103,119,Carmustine,miR-141*,0
16,530,Docetaxel,miR-590-5p,0
1,149,Gemcitabine,miR-17*,1
67,199,Cyclophosphamide,miR-199a-5p,0
5,112,Doxorubicin,miR-137,1
102,222,Betulinic acid,miR-21-5p,0
34,255,Sorafenib,miR-26a-MM1,0
77,290,Levetiracetam,miR-31*,0
1,237,Gemcitabine,miR-22,1
64,486,Vinorelbine,miR-518f,1
33,618,Glucocorticoid,miR-99a-5p,0
0,25,Cisplatin,UCA1,1
28,448,Pirarubicin,miR-4749,0
41,67,Ibrutinib,miR-1237,0
56,465,10-Hydroxycamptothecin,miR-500,0
1,227,Gemcitabine,miR-214,1
1,313,Gemcitabine,miR-324,1
93,319,intensive induction chemotherapy based on cytarabine and idarubicine,miR-339,0
39,218,Taxol,miR-20b,1
114,62,DAPT,miR-1228*,0
59,618,Vemurafenib,miR-99a-5p,0
103,69,Carmustine,miR-1246,0
64,466,Vinorelbine,miR-500a,0
0,70,Cisplatin,miR-1247,0
57,268,FOLFOX Chemotherapy,miR-29b,1
29,454,Verapamil,miR-485,1
56,39,10-Hydroxycamptothecin,let-7g,1
5,277,Doxorubicin,miR-302c,1
52,332,5-Fluorouracil,miR-361,1
0,167,Cisplatin,miR-187,1
10,188,Paclitaxel,miR-195,1
1,220,Gemcitabine,miR-21,1
34,111,Sorafenib,miR-136,1
16,243,Docetaxel,miR-222,1
6,284,Gefitinib,miR-30c,1
38,412,Cetuximab,miR-451,1
13,233,Oxaliplatin,miR-217,0
30,312,epirubicin,miR-320d,0
111,47,10-hydroxycamptothecin,miR-106a,0
66,1,Paroxetine,BCAR4,0
39,192,Taxol,miR-197,1
0,592,Cisplatin,miR-875,1
7,16,Tamoxifen,MALAT1,0
2,292,Dasatinib,miR-3127,1
7,319,Tamoxifen,miR-339,1
76,154,Platinum,miR-181a*,0
0,339,Cisplatin,miR-365,1
69,12,Retinoic Acid,LOC285194,0
5,215,Doxorubicin,miR-206,1
16,73,Docetaxel,miR-125a,1
90,498,Topotecan,miR-520d,0
103,568,Carmustine,miR-675,0
18,222,Vincristine,miR-21-5p,0
80,239,pegIFN/RBV therapy,miR-22-3p,0
67,133,Cyclophosphamide,miR-148b,1
94,420,Epirubicin HCl,miR-454,0
18,220,Vincristine,miR-21,1
45,407,Camptothecin,miR-4492,0
1,450,Gemcitabine,miR-4758,1
5,609,Doxorubicin,miR-933,1
26,102,Bortezomib,miR-130a-3p,0
90,159,Topotecan,miR-182*,0
1,448,Gemcitabine,miR-4749,1
10,602,Paclitaxel,miR-922,1
2,89,Dasatinib,miR-1280,0
5,200,Doxorubicin,miR-199b,1
9,17,Fluorouracil,MEG3,0
23,6,Sirolimus,GAS5,1
0,588,Cisplatin,miR-801,1
51,287,platinum-based doublet chemotherapy ,miR-30e,1
50,42,PLX4720,miR-100,1
5,106,Doxorubicin,miR-133b,1
10,440,Paclitaxel,miR-4716,0
117,473,Hydroxyurea,miR-506,0
66,545,Paroxetine,miR-625,1
87,220,Irinotecan,miR-21,0
9,75,Fluorouracil,miR-125b-5p,0
39,93,Taxol,miR-129,0
19,328,Etoposide,miR-34a-5p,1
105,476,Hydrogen Peroxide,miR-512,0
19,9,Etoposide,HOTAIR,1
77,66,Levetiracetam,miR-1236,0
29,496,Verapamil,miR-520b,1
52,40,5-Fluorouracil,let-7i,1
96,213,Epirubicin hydrochloride,miR-204-5p,0
0,98,Cisplatin,miR-1299,1
18,114,Vincristine,miR-138-1*,1
29,508,Verapamil,miR-542,1
14,202,Carboplatin,miR-19a,1
27,213,Methotrexate,miR-204-5p,0
5,183,Doxorubicin,miR-193a,1
43,572,Curcumin,miR-6886-3p,0
57,287,FOLFOX Chemotherapy,miR-30e,1
93,482,intensive induction chemotherapy based on cytarabine and idarubicine,miR-517c,0
66,501,Paroxetine,miR-520h,0
51,271,platinum-based doublet chemotherapy ,miR-29c,1
49,106,Capecitabine,miR-133b,0
18,360,Vincristine,miR-378a,1
52,34,5-Fluorouracil,let-7c,1
49,32,Capecitabine,let-7a,1
66,314,Paroxetine,miR-328,1
1,378,Gemcitabine,miR-422a,1
10,478,Paclitaxel,miR-514,0
39,102,Taxol,miR-130a-3p,0
76,83,Platinum,miR-127,0
69,293,Retinoic Acid,miR-3130,0
5,604,Doxorubicin,miR-92a,1
63,49,Cyclosporin A,miR-106b-25,1
98,41,Leucovorin,miR-1,0
31,305,Chemotherapy,miR-3195,0
39,112,Taxol,miR-137,1
51,466,platinum-based doublet chemotherapy ,miR-500a,1
29,521,Verapamil,miR-578,1
5,30,Doxorubicin,Let-7a,1
5,37,Doxorubicin,let-7f,1
97,553,Fulvestrant,miR-640,0
0,491,Cisplatin,miR-519c,1
84,245,Mitomycin C,miR-223,0
120,447,AED therapy,miR-4745,0
78,65,Valproate,miR-1234,0
57,47,FOLFOX Chemotherapy,miR-106a,1
1,617,Gemcitabine,miR-99a,1
0,152,Cisplatin,miR-181,1
5,563,Doxorubicin,miR-662,1
34,328,Sorafenib,miR-34a-5p,0
5,497,Doxorubicin,miR-520c,1
50,340,PLX4720,miR-3651,1
73,301,Exemestane,miR-3184,0
3,280,Imatinib,miR-30a,1
99,561,Euthyrox,miR-658,0
1,274,Gemcitabine,miR-301b,1
52,180,5-Fluorouracil,miR-1915,1
80,558,pegIFN/RBV therapy,miR-652,1
0,2,Cisplatin,CASC11,1
93,553,intensive induction chemotherapy based on cytarabine and idarubicine,miR-640,0
48,362,Epirubicin,miR-378d,0
10,110,Paclitaxel,miR-135b,1
0,616,Cisplatin,miR-98,1
66,470,Paroxetine,miR-502,1
46,41,Vinblastine,miR-1,0
108,596,Tomudex,miR-886,0
5,248,Doxorubicin,miR-23a,1
13,183,Oxaliplatin,miR-193a,1
53,600,Daunorubicin,miR-9,1
110,108,Pemetrexed,miR-1343,0
17,202,Adriamycin,miR-19a,1
7,343,Tamoxifen,miR-367,0
1,411,Gemcitabine,miR-450a,1
5,204,Doxorubicin,miR-19b-1*,1
46,445,Vinblastine,miR-4732,0
3,188,Imatinib,miR-195,1
1,351,Gemcitabine,miR-373,1
1,137,Gemcitabine,miR-151,1
52,575,5-Fluorouracil,miR-7-5p,0
18,201,Vincristine,miR-199b*,1
60,243,Crizotinib,miR-222,0
5,147,Doxorubicin,miR-16,1
41,334,Ibrutinib,miR-362,0
77,76,Levetiracetam,miR-126,0
47,516,Interferon-gamma,miR-568,0
1,176,Gemcitabine,miR-191,1
3,184,Imatinib,miR-193a-3p,0
30,621,epirubicin,miR-Plus-A1031,0
30,170,epirubicin,miR-18a,0
101,188,Arsenic Trioxide,miR-195,0
64,613,Vinorelbine,miR-942,0
6,193,Gefitinib,miR-197-3p,1
31,69,Chemotherapy,miR-1246,0
79,480,Ribavirin,miR-517a,0
38,398,Cetuximab,miR-4465,0
52,303,5-Fluorouracil,miR-3187,1
13,166,Oxaliplatin,miR-186*,1
116,248,5-fluorouracil,miR-23a,1
1,429,Gemcitabine,miR-4674,1
10,609,Paclitaxel,miR-933,1
27,125,Methotrexate,miR-144-3p,0
39,1,Taxol,BCAR4,0
5,478,Doxorubicin,miR-514,1
7,206,Tamoxifen,miR-200a,1
38,588,Cetuximab,miR-801,1
52,342,5-Fluorouracil,miR-3665,1
77,304,Levetiracetam,miR-3193,0
5,480,Doxorubicin,miR-517a,1
0,115,Cisplatin,miR-139,0
116,83,5-fluorouracil,miR-127,0
27,339,Methotrexate,miR-365,1
59,59,Vemurafenib,miR-122,0
1,345,Gemcitabine,miR-3682,1
113,306,Dihydrotestosterone,miR-3196,0
97,149,Fulvestrant,miR-17*,0
94,355,Epirubicin HCl,miR-374b,0
1,107,Gemcitabine,miR-134,1
114,575,DAPT,miR-7-5p,0
107,483,Raltitrexed,miR-518b,0
18,167,Vincristine,miR-187,1
66,455,Paroxetine,miR-486,1
23,324,Sirolimus,miR-342,0
42,193,Erlotinib,miR-197-3p,0
10,564,Paclitaxel,miR-663,1
13,80,Oxaliplatin,miR-1264,1
13,200,Oxaliplatin,miR-199b,1
38,620,Cetuximab,miR-99b*,1
48,532,Epirubicin,miR-592,0
69,415,Retinoic Acid,miR-4521,0
1,408,Gemcitabine,miR-4497,1
52,388,5-Fluorouracil,miR-4284,1
26,478,Bortezomib,miR-514,0
53,110,Daunorubicin,miR-135b,0
5,286,Doxorubicin,miR-30d*,1
32,186,TRAIL therapy,miR-193b*,0
68,226,Mafosfamide,miR-213,0
36,333,Oxymatrine,miR-3619,0
44,567,PCI-24781,miR-671,0
18,211,Vincristine,miR-203,1
5,62,Doxorubicin,miR-1228*,1
47,393,Interferon-gamma,miR-433,0
1,125,Gemcitabine,miR-144-3p,0
13,570,Oxaliplatin,miR-6825-5p,1
64,482,Vinorelbine,miR-517c,1
110,51,Pemetrexed,miR-107,0
0,252,Cisplatin,miR-25,1
6,9,Gefitinib,HOTAIR,1
