drug_id,rna_id,drug_name,rna_name,label
93,279,intensive induction chemotherapy based on cytarabine and idarubicine,miR-3065,0
13,540,Oxaliplatin,miR-613,1
72,169,Anastrozole,miR-188,0
0,596,Cisplatin,miR-886,1
52,45,5-Fluorouracil,miR-103,1
5,34,Doxorubicin,let-7c,1
57,106,FOLFOX Chemotherapy,miR-133b,1
73,589,Exemestane,miR-802,0
77,588,Levetiracetam,miR-801,0
5,170,Doxorubicin,miR-18a,1
52,425,5-Fluorouracil,miR-4646,1
119,159,chemotherapy,miR-182*,0
66,228,Paroxetine,miR-214*,0
1,564,Gemcitabine,miR-663,1
97,543,Fulvestrant,miR-618,0
36,231,Oxymatrine,miR-216a,0
34,6,Sorafenib,GAS5,0
39,169,Taxol,miR-188,0
5,528,Doxorubicin,miR-589*,1
0,166,Cisplatin,miR-186*,1
83,384,Interferon-alpha,miR-4257,0
7,620,Tamoxifen,miR-99b*,1
5,327,Doxorubicin,miR-34a,1
120,420,AED therapy,miR-454,0
90,498,Topotecan,miR-520d,0
75,547,Sunitinib,miR-628,1
5,519,Doxorubicin,miR-574,1
84,127,Mitomycin C,miR-1468,0
111,575,10-hydroxycamptothecin,miR-7-5p,0
7,40,Tamoxifen,let-7i,0
24,62,Temsirolimus,miR-1228*,0
114,575,DAPT,miR-7-5p,0
5,329,Doxorubicin,miR-34b,1
110,273,Pemetrexed,miR-301a,0
94,404,Epirubicin HCl,miR-4484,0
97,243,Fulvestrant,miR-222,1
52,169,5-Fluorouracil,miR-188,1
29,123,Verapamil,miR-143*,1
13,425,Oxaliplatin,miR-4646,0
21,117,Nutlin-3a,miR-140-3p,0
6,254,Gefitinib,miR-26a,1
62,612,Colchicine,miR-940,0
7,316,Tamoxifen,miR-331,1
1,61,Gemcitabine,miR-1228,1
51,293,platinum-based doublet chemotherapy ,miR-3130,0
29,580,Verapamil,miR-758,1
31,69,Chemotherapy,miR-1246,0
5,621,Doxorubicin,miR-Plus-A1031,1
49,198,Capecitabine,miR-199a-3p,0
79,329,Ribavirin,miR-34b,1
26,306,Bortezomib,miR-3196,1
74,154,Letrozole,miR-181a*,0
5,367,Doxorubicin,miR-381,1
112,29,AGRO100,Let-7,0
34,130,Sorafenib,miR-146b,1
19,445,Etoposide,miR-4732,0
58,297,Fluoropyrimidine,miR-3173,0
1,294,Gemcitabine,miR-3141,1
90,40,Topotecan,let-7i,0
1,309,Gemcitabine,miR-3200,1
0,117,Cisplatin,miR-140-3p,1
9,10,Fluorouracil,HULC,1
5,505,Doxorubicin,miR-532,1
43,399,Curcumin,miR-4466,0
42,120,Erlotinib,miR-141-3p,0
0,335,Cisplatin,miR-3621,1
48,356,Epirubicin,miR-375,1
90,167,Topotecan,miR-187,0
52,384,5-Fluorouracil,miR-4257,1
0,478,Cisplatin,miR-514,1
64,8,Vinorelbine,H19,0
14,166,Carboplatin,miR-186*,1
5,334,Doxorubicin,miR-362,1
52,60,5-Fluorouracil,miR-1226,1
1,401,Gemcitabine,miR-4476,1
1,466,Gemcitabine,miR-500a,1
48,135,Epirubicin,miR-149*,0
15,81,Tetraplatin,miR-1265,0
49,234,Capecitabine,miR-218,0
36,216,Oxymatrine,miR-20a,0
95,614,SIOP treatment protocol,miR-96,0
26,180,Bortezomib,miR-1915,1
16,220,Docetaxel,miR-21,1
89,268,Staurosporine,miR-29b,0
22,561,Rapamycin,miR-658,0
18,505,Vincristine,miR-532,1
29,308,Verapamil,miR-320,1
3,439,Imatinib,miR-4713,0
101,31,Arsenic Trioxide,hsa-1274A,0
55,362,Prednisolone,miR-378d,0
94,497,Epirubicin HCl,miR-520c,0
1,253,Gemcitabine,miR-25*,1
37,349,Temozolomide,miR-371,0
51,124,platinum-based doublet chemotherapy ,miR-144,1
13,63,Oxaliplatin,miR-1229-5p,1
85,610,Pertuzumab,miR-935,0
52,350,5-Fluorouracil,miR-372,1
65,332,Prednisone,miR-361,0
3,313,Imatinib,miR-324,1
64,184,Vinorelbine,miR-193a-3p,1
5,243,Doxorubicin,miR-222,1
10,39,Paclitaxel,let-7g,0
115,565,modified ALLIC BFM 2002 protocol,miR-663a,0
57,256,FOLFOX Chemotherapy,miR-26b,1
52,446,5-Fluorouracil,miR-4739,1
53,561,Daunorubicin,miR-658,0
27,258,Methotrexate,miR-27a,0
62,351,Colchicine,miR-373,0
9,416,Fluorouracil,miR-453,0
0,129,Cisplatin,miR-146a,1
70,207,Rituximab,miR-200b,0
10,26,Paclitaxel,XIST,0
114,197,DAPT,miR-199a,0
29,235,Verapamil,miR-219,1
106,121,Pingyangmycin,miR-142,0
30,280,epirubicin,miR-30a,0
51,245,platinum-based doublet chemotherapy ,miR-223,0
92,282,histone deacetylase inhibitor,miR-30b,0
83,369,Interferon-alpha,miR-383,0
49,439,Capecitabine,miR-4713,0
116,609,5-fluorouracil,miR-933,0
1,508,Gemcitabine,miR-542,1
19,169,Etoposide,miR-188,1
74,163,Letrozole,miR-184,0
26,135,Bortezomib,miR-149*,1
100,496,Teniposide,miR-520b,0
71,40,Cytarabine,let-7i,0
3,184,Imatinib,miR-193a-3p,0
0,610,Cisplatin,miR-935,1
3,355,Imatinib,miR-374b,0
52,617,5-Fluorouracil,miR-99a,1
61,316,Lorlatinib,miR-331,0
1,100,Gemcitabine,miR-1307,1
2,153,Dasatinib,miR-181a,0
5,106,Doxorubicin,miR-133b,1
105,520,Hydrogen Peroxide,miR-576,0
18,248,Vincristine,miR-23a,1
68,413,Mafosfamide,miR-4516,0
50,55,PLX4720,miR-10b,0
10,601,Paclitaxel,miR-920,1
0,530,Cisplatin,miR-590-5p,1
53,548,Daunorubicin,miR-629,1
0,52,Cisplatin,miR-10a,1
7,367,Tamoxifen,miR-381,0
50,617,PLX4720,miR-99a,1
43,206,Curcumin,miR-200a,1
29,202,Verapamil,miR-19a,1
5,606,Doxorubicin,miR-92a-2*,0
52,300,5-Fluorouracil,miR-3180,1
13,4,Oxaliplatin,CRNDE,0
17,266,Adriamycin,miR-29a,1
52,294,5-Fluorouracil,miR-3141,1
13,583,Oxaliplatin,miR-765,1
78,453,Valproate,miR-483,0
48,95,Epirubicin,miR-1290,1
0,214,Cisplatin,miR-205,1
77,49,Levetiracetam,miR-106b-25,0
29,521,Verapamil,miR-578,1
37,575,Temozolomide,miR-7-5p,0
10,142,Paclitaxel,miR-155-5p,1
83,562,Interferon-alpha,miR-660,0
84,492,Mitomycin C,miR-519d,0
52,387,5-Fluorouracil,miR-4279,1
105,258,Hydrogen Peroxide,miR-27a,0
15,232,Tetraplatin,miR-216b,0
13,379,Oxaliplatin,miR-423,1
5,37,Doxorubicin,let-7f,1
92,61,histone deacetylase inhibitor,miR-1228,0
53,235,Daunorubicin,miR-219,0
102,10,Betulinic acid,HULC,0
1,44,Gemcitabine,miR-101,0
66,283,Paroxetine,miR-30b*,1
44,96,PCI-24781,miR-1293,0
2,61,Dasatinib,miR-1228,0
15,596,Tetraplatin,miR-886,0
116,359,5-fluorouracil,miR-378,0
49,179,Capecitabine,miR-1914*,0
40,575,Dexamethasone,miR-7-5p,0
29,548,Verapamil,miR-629,1
116,60,5-fluorouracil,miR-1226,0
1,441,Gemcitabine,miR-4721,1
5,288,Doxorubicin,miR-30e*,1
52,330,5-Fluorouracil,miR-34c,0
62,158,Colchicine,miR-182,0
48,341,Epirubicin,miR-3653,0
63,318,Cyclosporin A,miR-338,0
5,618,Doxorubicin,miR-99a-5p,1
5,507,Doxorubicin,miR-541*,1
16,216,Docetaxel,miR-20a,1
1,382,Gemcitabine,miR-425,1
24,415,Temsirolimus,miR-4521,0
0,268,Cisplatin,miR-29b,1
29,191,Verapamil,miR-196b,1
0,391,Cisplatin,miR-429,1
31,356,Chemotherapy,miR-375,1
26,74,Bortezomib,miR-125b,1
29,498,Verapamil,miR-520d,1
55,34,Prednisolone,let-7c,1
56,351,10-Hydroxycamptothecin,miR-373,1
5,153,Doxorubicin,miR-181a,1
63,503,Cyclosporin A,miR-523,0
82,141,Cyclopamine,miR-155,1
0,263,Cisplatin,miR-296,1
97,218,Fulvestrant,miR-20b,0
117,423,Hydroxyurea,miR-4638,0
9,491,Fluorouracil,miR-519c,0
57,41,FOLFOX Chemotherapy,miR-1,0
103,463,Carmustine,miR-497,0
52,429,5-Fluorouracil,miR-4674,1
9,59,Fluorouracil,miR-122,1
3,104,Imatinib,miR-132,1
109,72,Lapatinib,miR-1258,0
3,137,Imatinib,miR-151,1
61,158,Lorlatinib,miR-182,0
72,215,Anastrozole,miR-206,0
9,236,Fluorouracil,miR-219-2,0
86,577,Arsenic trioxide,miR-718,0
1,566,Gemcitabine,miR-665,1
34,338,Sorafenib,miR-3647,0
52,99,5-Fluorouracil,miR-130,1
100,76,Teniposide,miR-126,0
50,129,PLX4720,miR-146a,1
1,345,Gemcitabine,miR-3682,1
34,575,Sorafenib,miR-7-5p,0
23,50,Sirolimus,miR-106~25,0
1,334,Gemcitabine,miR-362,1
59,618,Vemurafenib,miR-99a-5p,0
53,507,Daunorubicin,miR-541*,0
26,297,Bortezomib,miR-3173,0
47,159,Interferon-gamma,miR-182*,0
13,287,Oxaliplatin,miR-30e,1
1,184,Gemcitabine,miR-193a-3p,0
116,125,5-fluorouracil,miR-144-3p,0
7,157,Tamoxifen,miR-181d,1
55,211,Prednisolone,miR-203,1
65,611,Prednisone,miR-939,0
94,149,Epirubicin HCl,miR-17*,0
77,91,Levetiracetam,miR-1288,0
13,608,Oxaliplatin,miR-93,1
102,595,Betulinic acid,miR-885,0
95,577,SIOP treatment protocol,miR-718,0
13,256,Oxaliplatin,miR-26b,1
6,33,Gefitinib,let-7b,1
27,368,Methotrexate,miR-382,1
97,548,Fulvestrant,miR-629,0
13,310,Oxaliplatin,miR-320a,1
55,42,Prednisolone,miR-100,1
120,519,AED therapy,miR-574,1
99,215,Euthyrox,miR-206,1
0,336,Cisplatin,miR-363,1
108,69,Tomudex,miR-1246,0
37,463,Temozolomide,miR-497,1
78,591,Valproate,miR-874,0
90,507,Topotecan,miR-541*,0
67,308,Cyclophosphamide,miR-320,0
52,57,5-Fluorouracil,miR-1202,1
16,214,Docetaxel,miR-205,1
10,153,Paclitaxel,miR-181a,1
19,437,Etoposide,miR-4710,0
10,564,Paclitaxel,miR-663,1
79,170,Ribavirin,miR-18a,1
54,534,L-asparaginase,miR-593*,0
5,74,Doxorubicin,miR-125b,1
116,499,5-fluorouracil,miR-520d*,0
1,386,Gemcitabine,miR-4261,1
49,123,Capecitabine,miR-143*,0
0,461,Cisplatin,miR-495,1
17,16,Adriamycin,MALAT1,1
13,175,Oxaliplatin,miR-1908,1
0,550,Cisplatin,miR-633,1
27,116,Methotrexate,miR-140,1
119,215,chemotherapy,miR-206,0
28,570,Pirarubicin,miR-6825-5p,1
51,249,platinum-based doublet chemotherapy ,miR-23b,1
15,153,Tetraplatin,miR-181a,0
3,453,Imatinib,miR-483,1
46,610,Vinblastine,miR-935,0
38,416,Cetuximab,miR-453,0
13,102,Oxaliplatin,miR-130a-3p,0
5,159,Doxorubicin,miR-182*,1
52,185,5-Fluorouracil,miR-193b,1
58,383,Fluoropyrimidine,miR-425*,0
103,220,Carmustine,miR-21,1
39,29,Taxol,Let-7,1
115,97,modified ALLIC BFM 2002 protocol,miR-1297,0
5,143,Doxorubicin,miR-15a,1
54,241,L-asparaginase,miR-221,0
107,49,Raltitrexed,miR-106b-25,0
44,567,PCI-24781,miR-671,0
7,579,Tamoxifen,miR-744,1
52,334,5-Fluorouracil,miR-362,1
110,235,Pemetrexed,miR-219,0
5,202,Doxorubicin,miR-19a,1
120,581,AED therapy,miR-760,0
90,405,Topotecan,miR-4485,0
7,188,Tamoxifen,miR-195,0
1,361,Gemcitabine,miR-378c,1
53,74,Daunorubicin,miR-125b,1
52,400,5-Fluorouracil,miR-4467,1
5,580,Doxorubicin,miR-758,1
10,43,Paclitaxel,miR-100-5p,0
16,548,Docetaxel,miR-629,0
54,336,L-asparaginase,miR-363,0
38,379,Cetuximab,miR-423,0
1,35,Gemcitabine,let-7d,1
0,614,Cisplatin,miR-96,1
66,285,Paroxetine,miR-30d,1
29,329,Verapamil,miR-34b,1
57,237,FOLFOX Chemotherapy,miR-22,1
9,150,Fluorouracil,miR-17-5p,1
1,385,Gemcitabine,miR-4258,1
5,75,Doxorubicin,miR-125b-5p,1
34,233,Sorafenib,miR-217,1
29,540,Verapamil,miR-613,1
13,512,Oxaliplatin,miR-550,1
0,352,Cisplatin,miR-373*,1
64,193,Vinorelbine,miR-197-3p,0
115,263,modified ALLIC BFM 2002 protocol,miR-296,0
24,0,Temsirolimus,ANRIL,0
29,241,Verapamil,miR-221,1
7,75,Tamoxifen,miR-125b-5p,0
0,116,Cisplatin,miR-140,0
0,454,Cisplatin,miR-485,1
53,76,Daunorubicin,miR-126,1
5,239,Doxorubicin,miR-22-3p,0
0,503,Cisplatin,miR-523,1
9,604,Fluorouracil,miR-92a,0
16,392,Docetaxel,miR-431,1
10,7,Paclitaxel,GIHCG,0
100,70,Teniposide,miR-1247,0
50,6,PLX4720,GAS5,0
65,93,Prednisone,miR-129,0
29,411,Verapamil,miR-450a,1
16,617,Docetaxel,miR-99a,1
52,338,5-Fluorouracil,miR-3647,1
0,218,Cisplatin,miR-20b,1
1,157,Gemcitabine,miR-181d,1
5,71,Doxorubicin,miR-1256,1
20,230,Mitoxantrone,miR-216,0
29,253,Verapamil,miR-25*,0
20,6,Mitoxantrone,GAS5,1
68,224,Mafosfamide,miR-211,0
13,161,Oxaliplatin,miR-1826,1
61,426,Lorlatinib,miR-4655,0
1,348,Gemcitabine,miR-370,1
59,213,Vemurafenib,miR-204-5p,1
3,145,Imatinib,miR-15b,1
7,241,Tamoxifen,miR-221,1
5,174,Doxorubicin,miR-190,1
94,420,Epirubicin HCl,miR-454,0
111,155,10-hydroxycamptothecin,miR-181b,0
0,491,Cisplatin,miR-519c,1
10,575,Paclitaxel,miR-7-5p,0
78,262,Valproate,miR-2861,0
10,47,Paclitaxel,miR-106a,1
36,147,Oxymatrine,miR-16,0
5,96,Doxorubicin,miR-1293,1
50,347,PLX4720,miR-369,0
1,447,Gemcitabine,miR-4745,1
49,203,Capecitabine,miR-19b,0
19,289,Etoposide,miR-31,1
5,581,Doxorubicin,miR-760,1
16,129,Docetaxel,miR-146a,1
12,258,Antioestrogens,miR-27a,0
1,583,Gemcitabine,miR-765,1
5,93,Doxorubicin,miR-129,1
25,436,"1,25(OH)2D3",miR-4707,0
5,158,Doxorubicin,miR-182,1
109,569,Lapatinib,miR-675*,0
94,279,Epirubicin HCl,miR-3065,0
13,56,Oxaliplatin,miR-1183,1
78,397,Valproate,miR-4463,0
13,368,Oxaliplatin,miR-382,1
80,162,pegIFN/RBV therapy,miR-183,0
84,186,Mitomycin C,miR-193b*,1
1,434,Gemcitabine,miR-4689,1
13,453,Oxaliplatin,miR-483,1
89,441,Staurosporine,miR-4721,0
39,348,Taxol,miR-370,0
67,492,Cyclophosphamide,miR-519d,0
9,594,Fluorouracil,miR-877,0
13,285,Oxaliplatin,miR-30d,1
9,156,Fluorouracil,miR-181c,1
93,330,intensive induction chemotherapy based on cytarabine and idarubicine,miR-34c,0
104,88,Dibenziodolium,miR-128-2,0
29,343,Verapamil,miR-367,1
90,618,Topotecan,miR-99a-5p,0
37,147,Temozolomide,miR-16,1
5,40,Doxorubicin,let-7i,1
46,342,Vinblastine,miR-3665,0
43,542,Curcumin,miR-615,0
1,314,Gemcitabine,miR-328,1
9,528,Fluorouracil,miR-589*,0
6,584,Gefitinib,miR-766,1
57,181,FOLFOX Chemotherapy,miR-192,1
50,340,PLX4720,miR-3651,1
5,48,Doxorubicin,miR-106b,1
66,34,Paroxetine,let-7c,0
0,54,Cisplatin,miR-10a*,0
12,281,Antioestrogens,miR-30a*,0
1,437,Gemcitabine,miR-4710,1
92,291,histone deacetylase inhibitor,miR-3126,0
57,214,FOLFOX Chemotherapy,miR-205,1
111,475,10-hydroxycamptothecin,miR-5096,0
51,284,platinum-based doublet chemotherapy ,miR-30c,1
57,339,FOLFOX Chemotherapy,miR-365,1
18,93,Vincristine,miR-129,1
82,208,Cyclopamine,miR-200c,1
0,618,Cisplatin,miR-99a-5p,0
56,128,10-Hydroxycamptothecin,miR-1469,0
5,314,Doxorubicin,miR-328,1
64,493,Vinorelbine,miR-519e*,1
5,117,Doxorubicin,miR-140-3p,1
76,616,Platinum,miR-98,0
37,131,Temozolomide,miR-146b-5p,0
81,328,Dichloroacetate,miR-34a-5p,0
88,201,Selumetinib,miR-199b*,0
119,492,chemotherapy,miR-519d,0
67,212,Cyclophosphamide,miR-204,1
29,587,Verapamil,miR-769,1
13,543,Oxaliplatin,miR-618,1
1,344,Gemcitabine,miR-3676,1
0,69,Cisplatin,miR-1246,1
1,554,Gemcitabine,miR-643,1
48,52,Epirubicin,miR-10a,0
29,43,Verapamil,miR-100-5p,0
44,611,PCI-24781,miR-939,0
1,90,Gemcitabine,miR-1285,1
38,344,Cetuximab,miR-3676,0
110,561,Pemetrexed,miR-658,0
1,389,Gemcitabine,miR-4286,1
52,360,5-Fluorouracil,miR-378a,0
64,491,Vinorelbine,miR-519c,1
52,40,5-Fluorouracil,let-7i,1
16,75,Docetaxel,miR-125b-5p,0
52,404,5-Fluorouracil,miR-4484,1
10,148,Paclitaxel,miR-17,1
99,534,Euthyrox,miR-593*,0
33,264,Glucocorticoid,miR-298,0
19,42,Etoposide,miR-100,1
3,142,Imatinib,miR-155-5p,0
0,457,Cisplatin,miR-489,1
1,170,Gemcitabine,miR-18a,1
16,50,Docetaxel,miR-106~25,0
52,318,5-Fluorouracil,miR-338,1
55,133,Prednisolone,miR-148b,0
83,282,Interferon-alpha,miR-30b,0
26,149,Bortezomib,miR-17*,0
74,267,Letrozole,miR-29a*,0
10,501,Paclitaxel,miR-520h,1
96,102,Epirubicin hydrochloride,miR-130a-3p,0
9,570,Fluorouracil,miR-6825-5p,1
3,252,Imatinib,miR-25,1
81,209,Dichloroacetate,miR-200c*,0
110,160,Pemetrexed,miR-1825,0
29,154,Verapamil,miR-181a*,1
29,571,Verapamil,miR-6845-5p,0
34,28,Sorafenib,linc-VLDLR,1
105,202,Hydrogen Peroxide,miR-19a,0
9,618,Fluorouracil,miR-99a-5p,0
55,617,Prednisolone,miR-99a,1
54,548,L-asparaginase,miR-629,1
1,379,Gemcitabine,miR-423,1
52,567,5-Fluorouracil,miR-671,1
17,262,Adriamycin,miR-2861,0
1,492,Gemcitabine,miR-519d,1
33,603,Glucocorticoid,miR-923,0
57,197,FOLFOX Chemotherapy,miR-199a,1
38,46,Cetuximab,miR-105,0
45,7,Camptothecin,GIHCG,0
50,336,PLX4720,miR-363,1
16,422,Docetaxel,miR-455-3p,1
83,234,Interferon-alpha,miR-218,0
104,269,Dibenziodolium,miR-29b-1*,0
61,580,Lorlatinib,miR-758,0
52,372,5-Fluorouracil,miR-3960,1
1,220,Gemcitabine,miR-21,1
50,475,PLX4720,miR-5096,0
80,43,pegIFN/RBV therapy,miR-100-5p,0
57,266,FOLFOX Chemotherapy,miR-29a,1
4,393,Nilotinib,miR-433,0
96,269,Epirubicin hydrochloride,miR-29b-1*,0
18,316,Vincristine,miR-331,0
0,87,Cisplatin,miR-128,1
112,594,AGRO100,miR-877,0
67,17,Cyclophosphamide,MEG3,0
29,255,Verapamil,miR-26a-MM1,1
28,453,Pirarubicin,miR-483,0
117,473,Hydroxyurea,miR-506,0
27,208,Methotrexate,miR-200c,1
52,262,5-Fluorouracil,miR-2861,1
10,36,Paclitaxel,let-7e,0
5,324,Doxorubicin,miR-342,1
118,343,Ethanol,miR-367,0
53,538,Daunorubicin,miR-606,0
84,157,Mitomycin C,miR-181d,1
52,612,5-Fluorouracil,miR-940,1
0,330,Cisplatin,miR-34c,1
93,594,intensive induction chemotherapy based on cytarabine and idarubicine,miR-877,0
13,284,Oxaliplatin,miR-30c,1
5,69,Doxorubicin,miR-1246,1
5,139,Doxorubicin,miR-153,1
6,617,Gefitinib,miR-99a,1
49,617,Capecitabine,miR-99a,0
98,41,Leucovorin,miR-1,0
53,201,Daunorubicin,miR-199b*,1
22,321,Rapamycin,miR-33a*,0
94,430,Epirubicin HCl,miR-4675,0
1,70,Gemcitabine,miR-1247,1
7,356,Tamoxifen,miR-375,1
13,80,Oxaliplatin,miR-1264,1
5,76,Doxorubicin,miR-126,1
111,303,10-hydroxycamptothecin,miR-3187,0
40,74,Dexamethasone,miR-125b,1
31,82,Chemotherapy,miR-1268,0
51,536,platinum-based doublet chemotherapy ,miR-601,0
106,290,Pingyangmycin,miR-31*,0
73,158,Exemestane,miR-182,0
1,442,Gemcitabine,miR-4722,1
13,244,Oxaliplatin,miR-222*,0
52,289,5-Fluorouracil,miR-31,1
7,555,Tamoxifen,miR-647,0
10,145,Paclitaxel,miR-15b,1
38,199,Cetuximab,miR-199a-5p,1
75,327,Sunitinib,miR-34a,1
29,510,Verapamil,miR-545,1
48,252,Epirubicin,miR-25,1
6,104,Gefitinib,miR-132,1
24,536,Temsirolimus,miR-601,0
42,328,Erlotinib,miR-34a-5p,0
29,517,Verapamil,miR-569,1
29,354,Verapamil,miR-374a*,1
51,402,platinum-based doublet chemotherapy ,miR-4478,0
45,537,Camptothecin,miR-605,0
0,133,Cisplatin,miR-148b,1
3,92,Imatinib,miR-128a,1
52,117,5-Fluorouracil,miR-140-3p,0
51,33,platinum-based doublet chemotherapy ,let-7b,1
80,122,pegIFN/RBV therapy,miR-143,1
34,617,Sorafenib,miR-99a,0
5,472,Doxorubicin,miR-505,1
1,179,Gemcitabine,miR-1914*,1
69,239,Retinoic Acid,miR-22-3p,0
5,203,Doxorubicin,miR-19b,1
18,47,Vincristine,miR-106a,1
57,51,FOLFOX Chemotherapy,miR-107,1
13,575,Oxaliplatin,miR-7-5p,1
1,73,Gemcitabine,miR-125a,1
10,233,Paclitaxel,miR-217,1
84,282,Mitomycin C,miR-30b,1
0,190,Cisplatin,miR-196a-5p,1
0,350,Cisplatin,miR-372,1
6,112,Gefitinib,miR-137,0
0,200,Cisplatin,miR-199b,1
5,595,Doxorubicin,miR-885,1
9,222,Fluorouracil,miR-21-5p,1
97,189,Fulvestrant,miR-196a,1
55,120,Prednisolone,miR-141-3p,0
99,561,Euthyrox,miR-658,0
77,290,Levetiracetam,miR-31*,0
50,562,PLX4720,miR-660,1
3,233,Imatinib,miR-217,0
5,476,Doxorubicin,miR-512,0
52,415,5-Fluorouracil,miR-4521,1
120,543,AED therapy,miR-618,0
5,188,Doxorubicin,miR-195,1
48,477,Epirubicin,miR-513a,0
108,147,Tomudex,miR-16,0
0,316,Cisplatin,miR-331,1
25,290,"1,25(OH)2D3",miR-31*,0
1,290,Gemcitabine,miR-31*,1
5,32,Doxorubicin,let-7a,1
46,372,Vinblastine,miR-3960,0
5,271,Doxorubicin,miR-29c,1
17,210,Adriamycin,miR-202,0
17,514,Adriamycin,miR-560,0
37,495,Temozolomide,miR-520a,0
20,173,Mitoxantrone,miR-19,1
0,211,Cisplatin,miR-203,1
82,257,Cyclopamine,miR-275,0
16,251,Docetaxel,miR-24,1
52,430,5-Fluorouracil,miR-4675,1
1,440,Gemcitabine,miR-4716,1
29,287,Verapamil,miR-30e,1
9,188,Fluorouracil,miR-195,1
50,36,PLX4720,let-7e,1
105,589,Hydrogen Peroxide,miR-802,0
82,327,Cyclopamine,miR-34a,1
14,282,Carboplatin,miR-30b,1
1,577,Gemcitabine,miR-718,1
50,317,PLX4720,miR-335,1
6,237,Gefitinib,miR-22,1
1,47,Gemcitabine,miR-106a,1
17,273,Adriamycin,miR-301a,1
47,434,Interferon-gamma,miR-4689,0
7,120,Tamoxifen,miR-141-3p,0
47,30,Interferon-gamma,Let-7a,1
52,290,5-Fluorouracil,miR-31*,1
35,9,Melphalan,HOTAIR,0
5,221,Doxorubicin,miR-21*,1
9,289,Fluorouracil,miR-31,1
17,329,Adriamycin,miR-34b,0
18,475,Vincristine,miR-5096,1
13,109,Oxaliplatin,miR-135a,1
64,167,Vinorelbine,miR-187,0
74,527,Letrozole,miR-588,0
4,1,Nilotinib,BCAR4,0
0,331,Cisplatin,miR-3607,1
66,314,Paroxetine,miR-328,1
73,365,Exemestane,miR-378g,0
16,338,Docetaxel,miR-3647,0
27,345,Methotrexate,miR-3682,0
5,81,Doxorubicin,miR-1265,1
118,20,Ethanol,PVT1,0
0,46,Cisplatin,miR-105,1
108,351,Tomudex,miR-373,0
10,95,Paclitaxel,miR-1290,1
94,102,Epirubicin HCl,miR-130a-3p,0
9,203,Fluorouracil,miR-19b,1
102,397,Betulinic acid,miR-4463,0
62,466,Colchicine,miR-500a,0
54,600,L-asparaginase,miR-9,1
10,12,Paclitaxel,LOC285194,0
19,574,Etoposide,miR-7-1*,0
57,379,FOLFOX Chemotherapy,miR-423,1
21,309,Nutlin-3a,miR-3200,0
29,598,Verapamil,miR-888,1
62,297,Colchicine,miR-3173,0
49,78,Capecitabine,miR-1260,0
84,129,Mitomycin C,miR-146a,1
0,351,Cisplatin,miR-373,1
22,482,Rapamycin,miR-517c,0
1,243,Gemcitabine,miR-222,1
28,418,Pirarubicin,miR-4532,0
5,356,Doxorubicin,miR-375,1
22,269,Rapamycin,miR-29b-1*,0
7,494,Tamoxifen,miR-520,1
28,413,Pirarubicin,miR-4516,0
119,419,chemotherapy,miR-4535,0
73,191,Exemestane,miR-196b,0
18,199,Vincristine,miR-199a-5p,0
93,553,intensive induction chemotherapy based on cytarabine and idarubicine,miR-640,0
37,319,Temozolomide,miR-339,0
7,476,Tamoxifen,miR-512,1
80,170,pegIFN/RBV therapy,miR-18a,1
0,536,Cisplatin,miR-601,1
38,138,Cetuximab,miR-152,1
73,519,Exemestane,miR-574,0
5,273,Doxorubicin,miR-301a,1
13,267,Oxaliplatin,miR-29a*,0
38,553,Cetuximab,miR-640,1
78,340,Valproate,miR-3651,0
64,279,Vinorelbine,miR-3065,0
33,158,Glucocorticoid,miR-182,1
52,55,5-Fluorouracil,miR-10b,1
14,202,Carboplatin,miR-19a,1
32,259,TRAIL therapy,miR-27b,0
14,80,Carboplatin,miR-1264,0
4,194,Nilotinib,miR-1973,0
55,259,Prednisolone,miR-27b,0
19,213,Etoposide,miR-204-5p,0
0,152,Cisplatin,miR-181,1
98,488,Leucovorin,miR-519,0
5,276,Doxorubicin,miR-302b,1
39,93,Taxol,miR-129,0
54,459,L-asparaginase,miR-491,0
7,289,Tamoxifen,miR-31,0
5,352,Doxorubicin,miR-373*,1
73,46,Exemestane,miR-105,0
5,531,Doxorubicin,miR-591,1
10,553,Paclitaxel,miR-640,1
5,587,Doxorubicin,miR-769,1
62,240,Colchicine,miR-220,0
54,348,L-asparaginase,miR-370,0
29,319,Verapamil,miR-339,1
0,377,Cisplatin,miR-421,1
1,557,Gemcitabine,miR-651,0
52,153,5-Fluorouracil,miR-181a,1
29,183,Verapamil,miR-193a,1
0,564,Cisplatin,miR-663,1
58,587,Fluoropyrimidine,miR-769,0
67,134,Cyclophosphamide,miR-149,0
64,616,Vinorelbine,miR-98,0
5,495,Doxorubicin,miR-520a,1
1,387,Gemcitabine,miR-4279,1
5,319,Doxorubicin,miR-339,1
1,57,Gemcitabine,miR-1202,1
102,276,Betulinic acid,miR-302b,0
52,490,5-Fluorouracil,miR-519b,0
29,267,Verapamil,miR-29a*,1
22,112,Rapamycin,miR-137,0
65,246,Prednisone,miR-224,1
120,602,AED therapy,miR-922,0
1,89,Gemcitabine,miR-1280,1
57,220,FOLFOX Chemotherapy,miR-21,1
1,38,Gemcitabine,let-7f-1*,1
86,410,Arsenic trioxide,miR-4508,0
77,235,Levetiracetam,miR-219,0
0,594,Cisplatin,miR-877,1
14,8,Carboplatin,H19,0
39,36,Taxol,let-7e,0
