fold,rna_idx,drug_idx,label,split
3,75,13,0,train
3,575,97,0,train
3,360,34,0,train
3,102,94,0,train
3,125,13,0,train
3,33,39,0,train
3,217,10,0,train
3,530,42,0,train
3,131,7,0,train
3,239,13,0,train
3,179,51,0,train
3,102,10,0,train
3,117,52,0,train
3,40,10,0,train
3,213,116,0,train
3,199,17,0,train
3,149,34,0,train
3,575,16,0,train
3,149,42,0,train
3,575,37,0,train
3,142,42,0,train
3,75,9,0,train
3,39,13,0,train
3,60,34,0,train
3,125,9,0,train
3,125,116,0,train
3,250,18,0,train
3,40,6,0,train
3,125,52,0,train
3,102,48,0,train
3,34,13,0,train
3,360,52,0,train
3,35,10,0,train
3,156,52,0,train
3,463,7,0,train
3,149,10,0,train
3,179,49,0,train
3,56,0,0,train
3,132,9,0,train
3,142,97,0,train
3,33,3,0,train
3,63,51,0,train
3,75,52,0,train
3,142,27,0,train
3,102,3,0,train
3,125,37,0,train
3,508,18,0,train
3,336,66,0,train
3,213,17,0,train
3,213,94,0,train
3,575,6,0,train
3,217,39,0,train
3,120,42,0,train
3,184,1,0,train
3,191,0,0,train
3,323,3,0,train
3,184,38,0,train
3,170,3,0,train
3,606,5,0,train
3,39,39,0,train
3,35,6,0,train
3,250,17,0,train
3,179,76,0,train
3,575,18,0,train
3,12,52,0,train
3,179,34,0,train
3,13,1,0,train
3,125,10,0,train
3,199,27,0,train
3,213,13,0,train
3,199,52,0,train
3,199,37,0,train
3,239,116,0,train
3,533,29,0,train
3,256,106,0,train
3,125,96,0,train
3,376,76,0,train
3,260,64,0,train
3,282,102,0,train
3,532,70,0,train
3,440,85,0,train
3,340,68,0,train
3,289,118,0,train
3,171,24,0,train
3,539,78,0,train
3,145,15,0,train
3,311,45,0,train
3,563,87,0,train
3,584,8,0,train
3,18,109,0,train
3,358,91,0,train
3,343,84,0,train
3,367,109,0,train
3,210,69,0,train
3,601,60,0,train
3,463,26,0,train
3,534,111,0,train
3,539,49,0,train
3,186,29,0,train
3,98,73,0,train
3,498,42,0,train
3,82,104,0,train
3,610,67,0,train
3,110,73,0,train
3,514,98,0,train
3,397,7,0,train
3,210,110,0,train
3,206,89,0,train
3,579,47,0,train
3,202,100,0,train
3,496,113,0,train
3,289,37,0,train
3,539,30,0,train
3,144,15,0,train
3,314,38,0,train
3,4,61,0,train
3,274,0,0,train
3,511,115,0,train
3,530,28,0,train
3,198,33,0,train
3,404,42,0,train
3,389,38,0,train
3,588,27,0,train
3,559,6,0,train
3,433,77,0,train
3,200,40,0,train
3,539,22,0,train
3,291,111,0,train
3,401,13,0,train
3,411,102,0,train
3,49,104,0,train
3,214,118,0,train
3,344,26,0,train
3,191,6,0,train
3,4,113,0,train
3,610,38,0,train
3,507,41,0,train
3,134,65,0,train
3,294,64,0,train
3,110,99,0,train
3,378,93,0,train
3,234,2,0,train
3,367,1,0,train
3,283,52,0,train
3,323,70,0,train
3,561,72,0,train
3,283,80,0,train
3,247,54,0,train
3,323,95,0,train
3,442,0,0,train
3,35,73,0,train
3,467,80,0,train
3,211,113,0,train
3,614,68,0,train
3,443,23,0,train
3,530,102,0,train
3,577,51,0,train
3,406,90,0,train
3,270,86,0,train
3,286,9,0,train
3,130,44,0,train
3,563,106,0,train
3,12,6,0,train
3,475,74,0,train
3,495,31,0,train
3,469,49,0,train
3,51,22,0,train
3,92,111,0,train
3,488,67,0,train
3,117,81,0,train
3,500,45,0,train
3,158,78,0,train
3,140,63,0,train
3,539,116,0,train
3,118,98,0,train
3,523,114,0,train
3,10,25,0,train
3,614,4,0,train
3,177,75,0,train
3,230,78,0,train
3,485,41,0,train
3,372,80,0,train
3,358,3,0,train
3,83,81,0,train
3,475,37,0,train
3,493,11,0,train
3,523,96,0,train
3,268,84,0,train
3,149,61,0,train
3,406,88,0,train
3,176,30,0,train
3,450,81,0,train
3,462,51,0,train
3,7,30,0,train
3,509,113,0,train
3,399,86,0,train
3,506,116,0,train
3,402,54,0,train
3,32,116,0,train
3,367,6,0,train
3,601,29,0,train
3,288,32,0,train
3,30,102,0,train
3,281,31,0,train
3,182,101,0,train
3,531,56,0,train
3,183,98,0,train
3,343,59,0,train
3,496,74,0,train
3,58,0,0,train
3,158,11,0,train
3,360,119,0,train
3,267,93,0,train
3,306,54,0,train
3,561,79,0,train
3,117,46,0,train
3,268,80,0,train
3,299,94,0,train
3,360,53,0,train
3,548,21,0,train
3,295,27,0,train
3,32,38,0,train
3,176,46,0,train
3,9,36,0,train
3,460,2,0,train
3,271,101,0,train
3,364,101,0,train
3,408,114,0,train
3,424,64,0,train
3,574,49,0,train
3,187,86,0,train
3,248,1,0,train
3,430,91,0,train
3,214,7,0,train
3,118,107,0,train
3,105,80,0,train
3,576,18,0,train
3,501,91,0,train
3,170,33,0,train
3,494,118,0,train
3,240,61,0,train
3,215,68,0,train
3,264,17,0,train
3,382,74,0,train
3,596,18,0,train
3,204,28,0,train
3,441,10,0,train
3,75,75,0,train
3,118,6,0,train
3,84,35,0,train
3,497,8,0,train
3,52,34,0,train
3,515,42,0,train
3,127,52,0,train
3,364,59,0,train
3,220,79,0,train
3,137,17,0,train
3,32,69,0,train
3,121,13,0,train
3,248,28,0,train
3,188,61,0,train
3,435,42,0,train
3,306,79,0,train
3,72,66,0,train
3,238,92,0,train
3,325,65,0,train
3,49,58,0,train
3,166,105,0,train
3,161,47,0,train
3,114,67,0,train
3,64,99,0,train
3,22,104,0,train
3,394,69,0,train
3,1,98,0,train
3,155,27,0,train
3,189,76,0,train
3,574,65,0,train
3,240,55,0,train
3,607,79,0,train
3,290,84,0,train
3,466,14,0,train
3,555,16,0,train
3,212,35,0,train
3,398,10,0,train
3,615,84,0,train
3,171,20,0,train
3,515,100,0,train
3,466,75,0,train
3,34,107,0,train
3,539,107,0,train
3,148,63,0,train
3,98,57,0,train
3,265,85,0,train
3,451,82,0,train
3,272,118,0,train
3,578,117,0,train
3,64,47,0,train
3,425,45,0,train
3,219,66,0,train
3,376,52,0,train
3,486,20,0,train
3,288,73,0,train
3,411,85,0,train
3,392,73,0,train
3,238,53,0,train
3,109,9,0,train
3,43,89,0,train
3,596,26,0,train
3,343,91,0,train
3,114,95,0,train
3,177,22,0,train
3,604,49,0,train
3,514,114,0,train
3,86,17,0,train
3,450,115,0,train
3,185,37,0,train
3,500,101,0,train
3,413,87,0,train
3,227,70,0,train
3,346,34,0,train
3,144,66,0,train
3,87,51,0,train
3,130,86,0,train
3,382,110,0,train
3,96,111,0,train
3,432,30,0,train
3,213,26,0,train
3,344,104,0,train
3,500,44,0,train
3,158,101,0,train
3,55,14,0,train
3,314,116,0,train
3,545,24,0,train
3,345,37,0,train
3,436,5,0,train
3,582,102,0,train
3,423,100,0,train
3,227,36,0,train
3,96,80,0,train
3,556,39,0,train
3,234,80,0,train
3,364,57,0,train
3,453,27,0,train
3,101,46,0,train
3,602,97,0,train
3,84,42,0,train
3,129,76,0,train
3,450,14,0,train
3,284,34,0,train
3,28,2,0,train
3,557,6,0,train
3,317,24,0,train
3,596,67,0,train
3,84,40,0,train
3,533,87,0,train
3,400,44,0,train
3,388,103,0,train
3,618,45,0,train
3,339,8,0,train
3,506,19,0,train
3,601,67,0,train
3,65,49,0,train
3,524,0,0,train
3,133,79,0,train
3,244,87,0,train
3,164,117,0,train
3,414,27,0,train
3,145,14,0,train
3,441,20,0,train
3,501,48,0,train
3,556,59,0,train
3,243,77,0,train
3,440,75,0,train
3,214,97,0,train
3,32,25,0,train
3,369,59,0,train
3,376,40,0,train
3,503,104,0,train
3,579,44,0,train
3,557,7,0,train
3,104,24,0,train
3,520,7,0,train
3,256,119,0,train
3,384,22,0,train
3,310,107,0,train
3,63,64,0,train
3,145,102,0,train
3,394,5,0,train
3,230,81,0,train
3,242,91,0,train
3,306,51,0,train
3,283,43,0,train
3,353,76,0,train
3,543,10,0,train
3,323,63,0,train
3,304,114,0,train
3,472,71,0,train
3,192,38,0,train
3,147,54,0,train
3,446,25,0,train
3,66,45,0,train
3,100,48,0,train
3,313,48,0,train
3,602,75,0,train
3,204,91,0,train
3,91,64,0,train
3,347,97,0,train
3,227,79,0,train
3,80,85,0,train
3,196,114,0,train
3,484,34,0,train
3,264,54,0,train
3,110,119,0,train
3,585,3,0,train
3,130,91,0,train
3,344,44,0,train
3,504,37,0,train
3,441,57,0,train
3,308,49,0,train
3,371,15,0,train
3,414,13,0,train
3,506,41,0,train
3,51,119,0,train
3,21,32,0,train
3,386,117,0,train
3,272,43,0,train
3,517,18,0,train
3,499,17,0,train
3,557,67,0,train
3,235,8,0,train
3,343,4,0,train
3,312,75,0,train
3,553,18,0,train
3,484,33,0,train
3,116,87,0,train
3,367,91,0,train
3,466,41,0,train
3,322,89,0,train
3,109,120,0,train
3,379,23,0,train
3,82,25,0,train
3,424,19,0,train
3,230,48,0,train
3,156,80,0,train
3,314,80,0,train
3,107,51,0,train
3,514,85,0,train
3,561,51,0,train
3,457,89,0,train
3,98,53,0,train
3,532,37,0,train
3,4,54,0,train
3,179,109,0,train
3,294,115,0,train
3,201,15,0,train
3,142,40,0,train
3,214,92,0,train
3,201,105,0,train
3,130,99,0,train
3,28,84,0,train
3,462,18,0,train
3,40,92,0,train
3,75,80,0,train
3,171,86,0,train
3,183,76,0,train
3,215,115,0,train
3,177,32,0,train
3,116,120,0,train
3,100,99,0,train
3,432,58,0,train
3,130,92,0,train
3,436,79,0,train
3,584,92,0,train
3,526,28,0,train
3,186,66,0,train
3,143,67,0,train
3,444,84,0,train
3,145,74,0,train
3,588,26,0,train
3,413,90,0,train
3,289,111,0,train
3,367,15,0,train
3,298,76,0,train
3,56,69,0,train
3,376,113,0,train
3,201,65,0,train
3,514,15,0,train
3,601,33,0,train
3,463,80,0,train
3,156,57,0,train
3,441,38,0,train
3,480,75,0,train
3,290,104,0,train
3,105,33,0,train
3,498,48,0,train
3,529,69,0,train
3,322,62,0,train
3,326,18,0,train
3,104,72,0,train
3,289,114,0,train
3,387,96,0,train
3,356,76,0,train
3,205,67,0,train
3,189,31,0,train
3,494,104,0,train
3,47,23,0,train
3,312,119,0,train
3,499,112,0,train
3,101,109,0,train
3,159,19,0,train
3,497,39,0,train
3,158,26,0,train
3,44,109,0,train
3,155,65,0,train
3,142,28,0,train
3,158,52,0,train
3,326,94,0,train
3,345,82,0,train
3,106,9,0,train
3,400,45,0,train
3,436,0,0,train
3,44,95,0,train
3,334,95,0,train
3,468,12,0,train
3,296,65,0,train
3,269,115,0,train
3,81,34,0,train
3,276,10,0,train
3,527,68,0,train
3,525,39,0,train
3,204,37,0,train
3,178,91,0,train
3,495,86,0,train
3,402,41,0,train
3,446,15,0,train
3,199,36,0,train
3,508,12,0,train
3,384,59,0,train
3,250,57,0,train
3,602,8,0,train
3,597,62,0,train
3,188,86,0,train
3,559,114,0,train
3,81,42,0,train
3,285,95,0,train
3,524,76,0,train
3,366,78,0,train
3,523,43,0,train
3,413,89,0,train
3,530,73,0,train
3,341,33,0,train
3,96,6,0,train
3,517,69,0,train
3,530,30,0,train
3,473,77,0,train
3,223,72,0,train
3,34,95,0,train
3,82,6,0,train
3,293,107,0,train
3,192,116,0,train
3,160,28,0,train
3,143,46,0,train
3,365,53,0,train
3,317,106,0,train
3,360,95,0,train
3,235,71,0,train
3,184,22,0,train
3,549,85,0,train
3,500,20,0,train
3,517,22,0,train
3,102,33,0,train
3,371,118,0,train
3,351,117,0,train
3,134,119,0,train
3,518,58,0,train
3,183,62,0,train
3,604,48,0,train
3,135,95,0,train
3,100,56,0,train
3,231,107,0,train
3,320,114,0,train
3,399,40,0,train
3,15,88,0,train
3,370,73,0,train
3,112,112,0,train
3,178,45,0,train
3,453,119,0,train
3,54,107,0,train
3,400,104,0,train
3,120,5,0,train
3,445,114,0,train
3,409,96,0,train
3,163,101,0,train
3,338,88,0,train
3,550,18,0,train
3,549,111,0,train
3,431,48,0,train
3,410,111,0,train
3,98,58,0,train
3,318,7,0,train
3,127,75,0,train
3,577,58,0,train
3,9,73,0,train
3,281,113,0,train
3,397,63,0,train
3,117,55,0,train
3,426,86,0,train
3,284,90,0,train
3,68,79,0,train
3,247,3,0,train
3,182,7,0,train
3,304,105,0,train
3,399,55,0,train
3,566,21,0,train
3,584,79,0,train
3,573,93,0,train
3,56,88,0,train
3,311,57,0,train
3,576,120,0,train
3,366,49,0,train
3,345,47,0,train
3,35,72,0,train
3,457,33,0,train
3,269,98,0,train
3,210,100,0,train
3,336,8,0,train
3,506,55,0,train
3,617,87,0,train
3,330,64,0,train
3,195,103,0,train
3,170,106,0,train
3,365,87,0,train
3,178,57,0,train
3,133,28,0,train
3,486,93,0,train
3,534,46,0,train
3,13,73,0,train
3,281,84,0,train
3,326,27,0,train
3,272,91,0,train
3,212,13,0,train
3,238,116,0,train
3,202,47,0,train
3,257,73,0,train
3,169,91,0,train
3,387,37,0,train
3,243,40,0,train
3,576,12,0,train
3,257,15,0,train
3,85,109,0,train
3,187,81,0,train
3,166,118,0,train
3,601,50,0,train
3,267,3,0,train
3,64,0,0,train
3,198,113,0,train
3,298,119,0,train
3,363,14,0,train
3,75,15,0,train
3,485,30,0,train
3,149,78,0,train
3,615,94,0,train
3,609,71,0,train
3,426,19,0,train
3,549,32,0,train
3,117,91,0,train
3,606,84,0,train
3,176,97,0,train
3,302,51,0,train
3,480,25,0,train
3,234,99,0,train
3,608,116,0,train
3,346,8,0,train
3,469,68,0,train
3,272,62,0,train
3,252,77,0,train
3,71,62,0,train
3,43,95,0,train
3,84,84,0,train
3,304,45,0,train
3,385,33,0,train
3,35,14,0,train
3,77,37,0,train
3,73,8,0,train
3,56,93,0,train
3,351,25,0,train
3,539,59,0,train
3,513,55,0,train
3,515,20,0,train
3,206,87,0,train
3,299,110,0,train
3,78,64,0,train
3,615,88,0,train
3,230,106,0,train
3,307,22,0,train
3,554,11,0,train
3,360,35,0,train
3,587,45,0,train
3,557,116,0,train
3,448,17,0,train
3,143,112,0,train
3,457,104,0,train
3,369,6,0,train
3,260,40,0,train
3,56,107,0,train
3,447,22,0,train
3,13,97,0,train
3,312,77,0,train
3,323,105,0,train
3,388,71,0,train
3,464,58,0,train
3,392,77,0,train
3,444,0,0,train
3,280,83,0,train
3,484,59,0,train
3,550,66,0,train
3,300,21,0,train
3,400,15,0,train
3,100,53,0,train
3,159,36,0,train
3,151,34,0,train
3,118,25,0,train
3,496,14,0,train
3,304,82,0,train
3,124,77,0,train
3,148,35,0,train
3,425,50,0,train
3,387,65,0,train
3,425,38,0,train
3,565,84,0,train
3,446,88,0,train
3,277,22,0,train
3,264,69,0,train
3,500,2,0,train
3,427,5,0,train
3,311,106,0,train
3,291,114,0,train
3,564,6,0,train
3,213,84,0,train
3,618,116,0,train
3,363,77,0,train
3,231,106,0,train
3,337,18,0,train
3,458,43,0,train
3,6,68,0,train
3,399,15,0,train
3,459,17,0,train
3,65,14,0,train
3,614,119,0,train
3,185,40,0,train
3,88,96,0,train
3,205,73,0,train
3,240,115,0,train
3,169,100,0,train
3,6,53,0,train
3,166,73,0,train
3,121,85,0,train
3,605,71,0,train
3,64,41,0,train
3,18,4,0,train
3,231,76,0,train
3,71,48,0,train
3,504,35,0,train
3,151,49,0,train
3,121,48,0,train
3,211,42,0,train
3,269,40,0,train
3,422,76,0,train
3,322,53,0,train
3,54,3,0,train
3,302,102,0,train
3,616,13,0,train
3,277,100,0,train
3,216,80,0,train
3,323,76,0,train
3,539,2,0,train
3,408,66,0,train
3,64,106,0,train
3,353,105,0,train
3,504,12,0,train
3,277,33,0,train
3,425,37,0,train
3,580,34,0,train
3,215,7,0,train
3,329,28,0,train
3,386,16,0,train
3,63,66,0,train
3,15,40,0,train
3,386,65,0,train
3,30,25,0,train
3,504,43,0,train
3,254,9,0,train
3,144,48,0,train
3,448,53,0,train
3,214,73,0,train
3,560,119,0,train
3,564,36,0,train
3,413,2,0,train
3,510,20,0,train
3,174,25,0,train
3,505,17,0,train
3,440,119,0,train
3,276,60,0,train
3,280,88,0,train
3,213,21,0,train
3,339,80,0,train
3,616,78,0,train
3,490,111,0,train
3,217,79,0,train
3,498,1,0,train
3,484,54,0,train
3,115,82,0,train
3,468,65,0,train
3,228,43,0,train
3,532,47,0,train
3,143,69,0,train
3,53,11,0,train
3,2,112,0,train
3,383,89,0,train
3,524,65,0,train
3,163,91,0,train
3,7,94,0,train
3,438,101,0,train
3,243,38,0,train
3,88,22,0,train
3,35,79,0,train
3,354,6,0,train
3,314,94,0,train
3,61,108,0,train
3,391,3,0,train
3,274,6,0,train
3,578,12,0,train
3,344,0,0,train
3,271,87,0,train
3,555,71,0,train
3,505,62,0,train
3,40,31,0,train
3,376,51,0,train
3,508,101,0,train
3,604,115,0,train
3,573,35,0,train
3,519,65,0,train
3,79,18,0,train
3,134,6,0,train
3,456,54,0,train
3,488,50,0,train
3,219,109,0,train
3,165,56,0,train
3,148,107,0,train
3,329,34,0,train
3,284,95,0,train
3,426,89,0,train
3,174,99,0,train
3,76,88,0,train
3,110,84,0,train
3,387,108,0,train
3,485,56,0,train
3,552,83,0,train
3,49,70,0,train
3,493,19,0,train
3,52,87,0,train
3,423,75,0,train
3,156,93,0,train
3,556,103,0,train
3,367,37,0,train
3,124,26,0,train
3,338,36,0,train
3,155,55,0,train
3,354,106,0,train
3,425,56,0,train
3,542,17,0,train
3,195,111,0,train
3,541,35,0,train
3,130,28,0,train
3,445,100,0,train
3,372,51,0,train
3,220,94,0,train
3,567,97,0,train
3,382,59,0,train
3,299,19,0,train
3,604,119,0,train
3,32,87,0,train
3,550,42,0,train
3,524,71,0,train
3,365,36,0,train
3,618,14,0,train
3,209,72,0,train
3,408,50,0,train
3,231,30,0,train
3,565,18,0,train
3,354,74,0,train
3,86,111,0,train
3,559,84,0,train
3,559,93,0,train
3,64,104,0,train
3,61,106,0,train
3,481,4,0,train
3,485,16,0,train
3,32,46,0,train
3,514,9,0,train
3,472,99,0,train
3,606,111,0,train
3,441,56,0,train
3,135,6,0,train
3,296,89,0,train
3,96,58,0,train
3,614,16,0,train
3,363,32,0,train
3,597,75,0,train
3,149,60,0,train
3,54,39,0,train
3,550,16,0,train
3,476,70,0,train
3,423,69,0,train
3,29,7,0,train
3,464,84,0,train
3,590,106,0,train
3,104,65,0,train
3,541,74,0,train
3,29,18,0,train
3,389,75,0,train
3,318,78,0,train
3,456,46,0,train
3,99,112,0,train
3,187,91,0,train
3,106,118,0,train
3,81,90,0,train
3,521,84,0,train
3,43,109,0,train
3,441,40,0,train
3,144,61,0,train
3,511,108,0,train
3,307,66,0,train
3,280,22,0,train
3,2,93,0,train
3,482,2,0,train
3,117,103,0,train
3,86,65,0,train
3,607,93,0,train
3,591,81,0,train
3,68,1,0,train
3,348,71,0,train
3,502,108,0,train
3,485,29,0,train
3,406,70,0,train
3,370,14,0,train
3,12,57,0,train
3,101,21,0,train
3,611,10,0,train
3,614,56,0,train
3,322,85,0,train
3,467,59,0,train
3,504,89,0,train
3,482,63,0,train
3,202,32,0,train
3,529,95,0,train
3,132,114,0,train
3,39,104,0,train
3,211,44,0,train
3,542,22,0,train
3,55,49,0,train
3,517,13,0,train
3,467,23,0,train
3,590,48,0,train
3,454,81,0,train
3,46,3,0,train
3,90,18,0,train
3,143,18,0,train
3,588,108,0,train
3,215,49,0,train
3,131,30,0,train
3,495,89,0,train
3,34,23,0,train
3,217,57,0,train
3,476,80,0,train
3,221,102,0,train
3,491,16,0,train
3,521,103,0,train
3,128,79,0,train
3,497,90,0,train
3,556,99,0,train
3,486,86,0,train
3,550,116,0,train
3,542,73,0,train
3,481,64,0,train
3,64,102,0,train
3,99,29,0,train
3,462,58,0,train
3,43,99,0,train
3,610,100,0,train
3,477,60,0,train
3,258,38,0,train
3,596,61,0,train
3,30,31,0,train
3,300,48,0,train
3,477,66,0,train
3,553,27,0,train
3,509,106,0,train
3,171,113,0,train
3,47,41,0,train
3,14,26,0,train
3,124,92,0,train
3,443,24,0,train
3,308,54,0,train
3,490,42,0,train
3,29,67,0,train
3,56,7,0,train
3,121,70,0,train
3,281,96,0,train
3,298,81,0,train
3,15,94,0,train
3,502,16,0,train
3,204,69,0,train
3,68,101,0,train
3,73,100,0,train
3,163,6,0,train
3,472,48,0,train
3,234,86,0,train
3,212,97,0,train
3,196,55,0,train
3,282,109,0,train
3,123,108,0,train
3,275,44,0,train
3,385,61,0,train
3,192,24,0,train
3,440,37,0,train
3,472,19,0,train
3,376,3,0,train
3,503,114,0,train
3,614,44,0,train
3,273,93,0,train
3,513,6,0,train
3,307,25,0,train
3,131,70,0,train
3,529,103,0,train
3,221,8,0,train
3,606,44,0,train
3,187,111,0,train
3,463,69,0,train
3,205,49,0,train
3,32,103,0,train
3,576,25,0,train
3,482,103,0,train
3,60,113,0,train
3,169,23,0,train
3,559,82,0,train
3,280,66,0,train
3,41,108,0,train
3,187,83,0,train
3,301,91,0,train
3,232,72,0,train
3,219,118,0,train
3,35,58,0,train
3,464,99,0,train
3,29,100,0,train
3,176,62,0,train
3,62,119,0,train
3,604,117,0,train
3,84,63,0,train
3,404,73,0,train
3,344,81,0,train
3,84,31,0,train
3,95,120,0,train
3,497,92,0,train
3,590,104,0,train
3,469,0,0,train
3,524,82,0,train
3,456,91,0,train
3,77,70,0,train
3,117,95,0,train
3,301,116,0,train
3,610,25,0,train
3,453,72,0,train
3,264,30,0,train
3,250,103,0,train
3,585,23,0,train
3,128,99,0,train
3,7,102,0,train
3,501,59,0,train
3,442,65,0,train
3,21,78,0,train
3,43,83,0,train
3,464,107,0,train
3,486,85,0,train
3,211,69,0,train
3,549,11,0,train
3,77,80,0,train
3,105,57,0,train
3,308,104,0,train
3,27,77,0,train
3,202,41,0,train
3,365,49,0,train
3,147,4,0,train
3,238,81,0,train
3,565,25,0,train
3,354,59,0,train
3,324,108,0,train
3,106,83,0,train
3,250,95,0,train
3,490,117,0,train
3,450,22,0,train
3,441,85,0,train
3,460,118,0,train
3,290,50,0,train
3,299,95,0,train
3,575,106,0,train
3,223,22,0,train
3,58,4,0,train
3,320,92,0,train
3,448,86,0,train
3,215,71,0,train
3,258,32,0,train
3,385,45,0,train
3,620,70,0,train
3,549,118,0,train
3,124,95,0,train
3,66,104,0,train
3,122,109,0,train
3,122,61,0,train
3,257,98,0,train
3,106,64,0,train
3,186,24,0,train
3,587,104,0,train
3,479,17,0,train
3,422,62,0,train
3,602,9,0,train
3,242,108,0,train
3,315,115,0,train
3,215,78,0,train
3,161,87,0,train
3,617,79,0,train
3,546,112,0,train
3,518,10,0,train
3,383,41,0,train
3,533,30,0,train
3,218,70,0,train
3,442,69,0,train
3,116,19,0,train
3,409,88,0,train
3,35,51,0,train
3,472,67,0,train
3,327,50,0,train
3,543,35,0,train
3,340,43,0,train
3,620,47,0,train
3,430,120,0,train
3,275,95,0,train
3,283,47,0,train
3,277,103,0,train
3,248,78,0,train
3,495,21,0,train
3,579,11,0,train
3,506,77,0,train
3,186,13,0,train
3,135,18,0,train
3,248,9,0,train
3,136,109,0,train
3,240,34,0,train
3,526,77,0,train
3,314,115,0,train
3,617,115,0,train
3,576,80,0,train
3,587,80,0,train
3,124,105,0,train
3,553,93,0,train
3,327,79,0,train
3,543,17,0,train
3,241,42,0,train
3,12,71,0,train
3,358,43,0,train
3,76,49,0,train
3,187,95,0,train
3,409,80,0,train
3,585,19,0,train
3,365,22,0,train
3,301,50,0,train
3,148,68,0,train
3,399,64,0,train
3,533,106,0,train
3,585,56,0,train
3,285,120,0,train
3,346,75,0,train
3,100,6,0,train
3,64,8,0,train
3,117,85,0,train
3,135,49,0,train
3,577,6,0,train
3,122,7,0,train
3,174,83,0,train
3,249,100,0,train
3,406,42,0,train
3,49,81,0,train
3,573,58,0,train
3,376,43,0,train
3,90,43,0,train
3,556,16,0,train
3,463,109,0,train
3,96,2,0,train
3,75,8,0,train
3,7,50,0,train
3,509,97,0,train
3,313,76,0,train
3,435,88,0,train
3,480,94,0,train
3,55,23,0,train
3,330,51,0,train
3,128,64,0,train
3,28,11,0,train
3,562,100,0,train
3,580,18,0,train
3,440,9,0,train
3,144,105,0,train
3,418,73,0,train
3,476,33,0,train
3,413,110,0,train
3,69,71,0,train
3,277,62,0,train
3,575,60,0,train
3,499,61,0,train
3,418,114,0,train
3,130,43,0,train
3,201,13,0,train
3,127,5,0,train
3,153,111,0,train
3,275,91,0,train
3,196,49,0,train
3,233,86,0,train
3,161,113,0,train
3,363,0,0,train
3,269,13,0,train
3,34,96,0,train
3,159,106,0,train
3,89,116,0,train
3,196,1,0,train
3,95,35,0,train
3,556,32,0,train
3,475,106,0,train
3,587,97,0,train
3,542,90,0,train
3,329,20,0,train
3,270,72,0,train
3,29,95,0,train
3,358,62,0,train
3,482,118,0,train
3,447,23,0,train
3,592,27,0,train
3,406,27,0,train
3,322,76,0,train
3,324,104,0,train
3,496,30,0,train
3,14,12,0,train
3,49,38,0,train
3,235,50,0,train
3,209,82,0,train
3,55,86,0,train
3,394,98,0,train
3,479,27,0,train
3,121,80,0,train
3,369,58,0,train
3,450,111,0,train
3,351,119,0,train
3,408,17,0,train
3,91,85,0,train
3,500,36,0,train
3,446,116,0,train
3,42,96,0,train
3,479,11,0,train
3,65,71,0,train
3,66,23,0,train
3,472,43,0,train
3,264,84,0,train
3,10,105,0,train
3,279,86,0,train
3,58,73,0,train
3,219,55,0,train
3,548,103,0,train
3,149,98,0,train
3,477,17,0,train
3,88,50,0,train
3,179,104,0,train
3,579,24,0,train
3,501,65,0,train
3,32,52,0,train
3,85,107,0,train
3,277,40,0,train
3,58,109,0,train
3,534,64,0,train
3,332,34,0,train
3,136,11,0,train
3,291,74,0,train
3,87,100,0,train
3,398,67,0,train
3,12,43,0,train
3,15,20,0,train
3,273,28,0,train
3,397,30,0,train
3,566,46,0,train
3,314,113,0,train
3,418,21,0,train
3,326,11,0,train
3,330,31,0,train
3,46,117,0,train
3,562,78,0,train
3,404,119,0,train
3,307,100,0,train
3,533,115,0,train
3,216,49,0,train
3,106,99,0,train
3,436,15,0,train
3,364,8,0,train
3,11,49,0,train
3,240,54,0,train
3,609,35,0,train
3,518,60,0,train
3,208,89,0,train
3,106,94,0,train
3,546,65,0,train
3,540,52,0,train
3,358,30,0,train
3,306,25,0,train
3,30,86,0,train
3,565,112,0,train
3,510,106,0,train
3,75,41,0,train
3,425,90,0,train
3,93,91,0,train
3,7,21,0,train
3,176,25,0,train
3,454,67,0,train
3,543,101,0,train
3,323,86,0,train
3,345,99,0,train
3,345,106,0,train
3,541,71,0,train
3,227,76,0,train
3,564,35,0,train
3,421,90,0,train
3,503,98,0,train
3,51,88,0,train
3,238,5,0,train
3,279,65,0,train
3,438,87,0,train
3,500,19,0,train
3,533,50,0,train
3,58,80,0,train
3,285,90,0,train
3,270,22,0,train
3,264,39,0,train
3,491,59,0,train
3,602,84,0,train
3,529,116,0,train
3,394,76,0,train
3,102,35,0,train
3,2,79,0,train
3,235,65,0,train
3,494,10,0,train
3,35,109,0,train
3,549,33,0,train
3,615,33,0,train
3,228,99,0,train
3,507,17,0,train
3,28,48,0,train
3,274,45,0,train
3,249,74,0,train
3,27,59,0,train
3,488,99,0,train
3,250,16,0,train
3,556,95,0,train
3,165,32,0,train
3,388,56,0,train
3,427,89,0,train
3,408,60,0,train
3,500,31,0,train
3,82,54,0,train
3,23,16,0,train
3,259,106,0,train
3,459,86,0,train
3,574,87,0,train
3,410,58,0,train
3,310,70,0,train
3,296,27,0,train
3,114,68,0,train
3,13,2,0,train
3,621,51,0,train
3,105,21,0,train
3,184,55,0,train
3,109,98,0,train
3,145,29,0,train
3,52,93,0,train
3,455,30,0,train
3,228,57,0,train
3,158,120,0,train
3,49,55,0,train
3,511,94,0,train
3,394,90,0,train
3,494,21,0,train
3,268,99,0,train
3,451,74,0,train
