rna_idx,drug_idx,label,split
532,8,0,train
403,32,0,train
403,9,0,train
510,95,0,train
208,43,0,train
471,101,0,train
94,39,0,train
58,7,0,train
290,102,0,train
475,113,0,train
189,84,0,train
52,24,0,train
354,68,0,train
45,71,0,train
59,86,0,train
242,104,0,train
593,63,0,train
559,42,0,train
367,6,0,train
210,72,0,train
400,23,0,train
334,112,0,train
106,95,0,train
526,30,0,train
334,58,0,train
166,55,0,train
490,59,0,train
238,4,0,train
254,27,0,train
306,86,0,train
477,53,0,train
575,102,0,train
354,55,0,train
53,105,0,train
309,80,0,train
133,10,0,train
202,94,0,train
28,10,0,train
37,63,0,train
330,102,0,train
160,114,0,train
366,55,0,train
259,46,0,train
574,58,0,train
345,44,0,train
40,83,0,train
17,106,0,train
262,30,0,train
528,10,0,train
333,70,0,train
154,59,0,train
386,7,0,train
63,17,0,train
40,100,0,train
368,92,0,train
576,87,0,train
13,100,0,train
233,16,0,train
164,14,0,train
426,45,0,train
12,15,0,train
39,96,0,train
118,8,0,train
488,60,0,train
605,117,0,train
473,8,0,train
22,102,0,train
4,77,0,train
458,37,0,train
55,98,0,train
600,107,0,train
533,91,0,train
431,120,0,train
141,16,0,train
481,43,0,train
315,92,0,train
3,35,0,train
28,35,0,train
393,56,0,train
269,101,0,train
445,3,0,train
187,19,0,train
201,64,0,train
457,10,0,train
567,55,0,train
52,104,0,train
257,47,0,train
530,79,0,train
77,49,0,train
140,97,0,train
55,41,0,train
520,35,0,train
342,88,0,train
432,105,0,train
216,94,0,train
599,109,0,train
458,32,0,train
218,26,0,train
95,105,0,train
245,72,0,train
196,56,0,train
480,60,0,train
490,8,0,train
82,78,0,train
279,120,0,train
205,71,0,train
479,104,0,train
43,14,0,train
383,41,0,train
543,78,0,train
348,74,0,train
434,15,0,train
220,63,0,train
327,4,0,train
5,76,0,train
514,35,0,train
422,116,0,train
151,52,0,train
302,2,0,train
59,91,0,train
360,92,0,train
44,83,0,train
299,14,0,train
180,112,0,train
503,104,0,train
602,47,0,train
332,97,0,train
256,110,0,train
421,17,0,train
77,14,0,train
226,45,0,train
236,17,0,train
520,9,0,train
346,104,0,train
307,18,0,train
104,90,0,train
69,7,0,train
232,117,0,train
235,59,0,train
317,68,0,train
519,30,0,train
192,89,0,train
547,13,0,train
358,75,0,train
167,47,0,train
194,58,0,train
539,85,0,train
250,51,0,train
367,61,0,train
224,69,0,train
313,102,0,train
104,36,0,train
368,112,0,train
499,106,0,train
58,57,0,train
174,55,0,train
376,53,0,train
279,95,0,train
561,30,0,train
60,18,0,train
1,34,0,train
480,73,0,train
399,47,0,train
369,38,0,train
486,5,0,train
579,36,0,train
397,76,0,train
160,87,0,train
176,113,0,train
75,102,0,train
596,68,0,train
306,61,0,train
173,43,0,train
440,75,0,train
261,22,0,train
52,10,0,train
567,102,0,train
539,72,0,train
172,85,0,train
476,90,0,train
398,89,0,train
478,33,0,train
256,76,0,train
342,73,0,train
347,73,0,train
292,44,0,train
51,56,0,train
539,42,0,train
308,43,0,train
123,56,0,train
343,118,0,train
304,81,0,train
349,97,0,train
376,94,0,train
129,61,0,train
112,10,0,train
207,57,0,train
531,116,0,train
7,97,0,train
617,101,0,train
0,116,0,train
308,1,0,train
10,46,0,train
388,33,0,train
364,106,0,train
102,52,0,train
566,54,0,train
371,20,0,train
434,80,0,train
37,61,0,train
8,9,0,train
22,54,0,train
375,32,0,train
174,52,0,train
214,101,0,train
218,70,0,train
192,1,0,train
342,75,0,train
561,108,0,train
142,78,0,train
446,61,0,train
53,81,0,train
577,110,0,train
314,53,0,train
325,31,0,train
242,65,0,train
156,87,0,train
516,65,0,train
607,96,0,train
498,54,0,train
115,57,0,train
407,95,0,train
197,23,0,train
355,82,0,train
284,72,0,train
74,104,0,train
229,20,0,train
152,107,0,train
341,49,0,train
245,14,0,train
503,66,0,train
477,52,0,train
368,83,0,train
500,51,0,train
88,11,0,train
279,102,0,train
382,68,0,train
408,54,0,train
403,16,0,train
392,4,0,train
322,95,0,train
399,26,0,train
440,27,0,train
270,22,0,train
112,85,0,train
597,30,0,train
586,13,0,train
444,65,0,train
420,83,0,train
438,39,0,train
372,104,0,train
363,26,0,train
87,10,0,train
148,102,0,train
531,45,0,train
230,118,0,train
23,12,0,train
557,81,0,train
500,28,0,train
320,116,0,train
119,120,0,train
18,83,0,train
440,95,0,train
277,2,0,train
121,30,0,train
259,95,0,train
343,86,0,train
463,114,0,train
575,93,0,train
311,55,0,train
239,68,0,train
236,34,0,train
131,36,0,train
278,21,0,train
231,89,0,train
52,47,0,train
403,97,0,train
322,11,0,train
47,88,0,train
462,69,0,train
92,52,0,train
13,17,0,train
283,32,0,train
524,91,0,train
369,42,0,train
279,11,0,train
285,30,0,train
576,81,0,train
532,88,0,train
10,49,0,train
34,26,0,train
533,5,0,train
436,119,0,train
380,68,0,train
551,108,0,train
58,50,0,train
508,27,0,train
410,59,0,train
563,44,0,train
136,118,0,train
95,110,0,train
231,58,0,train
621,71,0,train
595,22,0,train
147,65,0,train
20,29,0,train
377,26,0,train
133,75,0,train
398,57,0,train
578,13,0,train
558,30,0,train
190,31,0,train
544,91,0,train
126,17,0,train
518,55,0,train
78,51,0,train
264,101,0,train
400,63,0,train
24,73,0,train
545,20,0,train
327,54,0,train
459,95,0,train
132,31,0,train
418,106,0,train
295,58,0,train
296,41,0,train
533,104,0,train
318,105,0,train
530,13,0,train
514,38,0,train
202,89,0,train
151,31,0,train
557,111,0,train
567,119,0,train
67,19,0,train
231,88,0,train
252,10,0,train
534,67,0,train
263,104,0,train
508,9,0,train
531,70,0,train
505,76,0,train
440,91,0,train
78,72,0,train
464,72,0,train
456,71,0,train
604,85,0,train
510,80,0,train
90,63,0,train
608,8,0,train
152,74,0,train
147,63,0,train
321,76,0,train
221,114,0,train
526,102,0,train
536,103,0,train
87,55,0,train
4,73,0,train
612,83,0,train
606,103,0,train
416,46,0,train
430,32,0,train
523,44,0,train
10,19,0,train
135,103,0,train
423,8,0,train
299,51,0,train
438,83,0,train
82,24,0,train
518,73,0,train
462,60,0,train
113,64,0,train
614,6,0,train
360,108,0,train
453,28,0,train
138,108,0,train
558,92,0,train
131,45,0,train
560,107,0,train
132,87,0,train
107,113,0,train
546,120,0,train
411,32,0,train
16,63,0,train
439,95,0,train
376,92,0,train
57,103,0,train
541,3,0,train
382,3,0,train
236,86,0,train
372,101,0,train
310,47,0,train
344,114,0,train
354,61,0,train
151,91,0,train
350,113,0,train
529,103,0,train
314,100,0,train
248,73,0,train
534,97,0,train
565,11,0,train
84,106,0,train
110,14,0,train
86,94,0,train
499,91,0,train
534,14,0,train
495,112,0,train
517,44,0,train
197,18,0,train
367,2,0,train
63,31,0,train
250,3,0,train
183,49,0,train
340,75,0,train
297,97,0,train
322,41,0,train
505,96,0,train
345,97,0,train
180,104,0,train
368,110,0,train
542,25,0,train
176,97,0,train
290,26,0,train
348,78,0,train
361,22,0,train
350,35,0,train
338,0,0,train
57,50,0,train
583,103,0,train
196,22,0,train
379,95,0,train
439,46,0,train
191,56,0,train
99,67,0,train
36,98,0,train
601,94,0,train
587,113,0,train
586,112,0,train
219,56,0,train
71,32,0,train
297,64,0,train
211,80,0,train
256,50,0,train
173,13,0,train
96,96,0,train
168,108,0,train
345,76,0,train
621,24,0,train
245,89,0,train
109,59,0,train
117,43,0,train
298,54,0,train
358,115,0,train
324,1,0,train
554,89,0,train
243,78,0,train
548,47,0,train
397,97,0,train
456,25,0,train
176,45,0,train
214,4,0,train
433,68,0,train
531,66,0,train
163,78,0,train
100,14,0,train
459,17,0,train
435,54,0,train
95,28,0,train
149,78,0,train
379,114,0,train
561,94,0,train
598,1,0,train
203,97,0,train
97,85,0,train
374,38,0,train
112,34,0,train
211,57,0,train
239,34,0,train
468,65,0,train
158,84,0,train
486,100,0,train
299,50,0,train
390,20,0,train
330,4,0,train
420,42,0,train
157,11,0,train
98,7,0,train
86,50,0,train
355,119,0,train
80,96,0,train
64,113,0,train
75,91,0,train
560,0,0,train
64,105,0,train
553,95,0,train
287,49,0,train
402,33,0,train
517,27,0,train
370,110,0,train
351,118,0,train
405,30,0,train
242,19,0,train
164,108,0,train
56,120,0,train
233,112,0,train
114,61,0,train
267,45,0,train
280,102,0,train
438,85,0,train
304,58,0,train
18,88,0,train
444,0,0,train
55,38,0,train
556,22,0,train
451,87,0,train
268,22,0,train
57,75,0,train
81,98,0,train
267,87,0,train
226,70,0,train
76,39,0,train
243,22,0,train
457,111,0,train
438,75,0,train
356,44,0,train
437,63,0,train
520,30,0,train
518,10,0,train
285,18,0,train
282,120,0,train
111,48,0,train
9,116,0,train
227,86,0,train
114,101,0,train
400,14,0,train
71,94,0,train
221,23,0,train
236,6,0,train
112,27,0,train
564,40,0,train
22,95,0,train
537,70,0,train
271,84,0,train
110,92,0,train
373,52,0,train
342,101,0,train
58,20,0,train
536,113,0,train
298,73,0,train
5,18,0,train
85,87,0,train
143,9,0,train
340,87,0,train
202,24,0,train
332,24,0,train
416,72,0,train
332,8,0,train
271,66,0,train
345,47,0,train
25,79,0,train
613,25,0,train
413,17,0,train
69,78,0,train
406,16,0,train
281,91,0,train
178,77,0,train
492,22,0,train
516,10,0,train
383,0,0,train
568,24,0,train
596,63,0,train
399,88,0,train
75,90,0,train
524,58,0,train
190,48,0,train
461,105,0,train
162,97,0,train
242,74,0,train
494,66,0,train
532,63,0,train
222,53,0,train
540,105,0,train
296,22,0,train
618,92,0,train
180,66,0,train
239,53,0,train
55,50,0,train
260,107,0,train
254,18,0,train
177,100,0,train
42,62,0,train
315,87,0,train
558,87,0,train
170,31,0,train
453,69,0,train
54,79,0,train
48,109,0,train
291,85,0,train
597,95,0,train
324,4,0,train
521,98,0,train
66,61,0,train
396,120,0,train
483,86,0,train
21,89,0,train
190,47,0,train
419,105,0,train
66,10,0,train
513,109,0,train
72,11,0,train
596,42,0,train
570,92,0,train
581,66,0,train
506,73,0,train
417,77,0,train
130,100,0,train
285,33,0,train
429,111,0,train
352,111,0,train
171,62,0,train
606,55,0,train
360,90,0,train
380,75,0,train
575,106,0,train
552,83,0,train
54,82,0,train
368,43,0,train
375,116,0,train
324,62,0,train
203,76,0,train
572,32,0,train
566,77,0,train
22,64,0,train
585,26,0,train
252,108,0,train
487,53,0,train
573,54,0,train
84,77,0,train
177,47,0,train
397,59,0,train
178,79,0,train
583,31,0,train
16,89,0,train
238,43,0,train
129,106,0,train
450,84,0,train
131,38,0,train
534,53,0,train
336,91,0,train
592,116,0,train
158,100,0,train
268,94,0,train
283,19,0,train
31,28,0,train
521,118,0,train
181,51,0,train
263,46,0,train
10,69,0,train
228,46,0,train
525,62,0,train
474,100,0,train
219,21,0,train
498,120,0,train
586,101,0,train
593,12,0,train
3,64,0,train
48,82,0,train
295,68,0,train
432,84,0,train
177,46,0,train
197,62,0,train
154,33,0,train
405,72,0,train
620,98,0,train
510,82,0,train
519,37,0,train
506,43,0,train
155,119,0,train
562,110,0,train
457,20,0,train
238,49,0,train
460,52,0,train
561,8,0,train
510,51,0,train
367,74,0,train
461,54,0,train
130,85,0,train
327,66,0,train
461,51,0,train
310,88,0,train
491,32,0,train
539,89,0,train
137,20,0,train
401,56,0,train
471,92,0,train
514,109,0,train
596,57,0,train
293,96,0,train
427,116,0,train
141,74,0,train
58,17,0,train
392,61,0,train
590,96,0,train
171,29,0,train
208,115,0,train
564,96,0,train
87,43,0,train
385,9,0,train
396,25,0,train
115,60,0,train
215,21,0,train
437,89,0,train
380,63,0,train
45,100,0,train
492,74,0,train
172,113,0,train
314,69,0,train
466,50,0,train
391,44,0,train
400,51,0,train
148,51,0,train
145,70,0,train
573,40,0,train
103,21,0,train
158,74,0,train
516,43,0,train
336,112,0,train
371,34,0,train
457,62,0,train
187,48,0,train
487,82,0,train
511,79,0,train
32,86,0,train
357,85,0,train
265,41,0,train
133,51,0,train
375,95,0,train
274,93,0,train
289,62,0,train
290,68,0,train
366,99,0,train
275,100,0,train
597,80,0,train
581,112,0,train
414,116,0,train
83,74,0,train
318,39,0,train
322,35,0,train
311,20,0,train
617,11,0,train
37,20,0,train
247,58,0,train
460,80,0,train
211,23,0,train
565,58,0,train
241,47,0,train
613,90,0,train
250,42,0,train
57,19,0,train
145,9,0,train
567,71,0,train
594,64,0,train
44,94,0,train
341,68,0,train
305,70,0,train
444,47,0,train
488,25,0,train
379,29,0,train
205,54,0,train
291,62,0,train
596,47,0,train
417,17,0,train
266,59,0,train
388,47,0,train
61,41,0,train
452,91,0,train
602,93,0,train
59,58,0,train
368,119,0,train
238,98,0,train
240,60,0,train
395,109,0,train
507,50,0,train
312,60,0,train
587,31,0,train
305,38,0,train
615,114,0,train
63,41,0,train
495,27,0,train
413,6,0,train
287,116,0,train
266,70,0,train
548,56,0,train
43,1,0,train
536,20,0,train
116,107,0,train
134,65,0,train
263,67,0,train
488,30,0,train
79,58,0,train
172,6,0,train
489,1,0,train
165,40,0,train
279,59,0,train
196,71,0,train
538,115,0,train
291,70,0,train
329,27,0,train
443,57,0,train
594,112,0,train
480,16,0,train
60,111,0,train
60,33,0,train
96,14,0,train
543,44,0,train
498,70,0,train
179,41,0,train
607,88,0,train
543,24,0,train
55,87,0,train
583,87,0,train
520,77,0,train
7,80,0,train
127,75,0,train
25,65,0,train
567,19,0,train
568,46,0,train
439,67,0,train
279,47,0,train
614,115,0,train
554,114,0,train
31,111,0,train
540,1,0,train
520,58,0,train
571,44,0,train
380,62,0,train
59,21,0,train
380,8,0,train
261,35,0,train
345,22,0,train
618,100,0,train
161,32,0,train
85,75,0,train
62,77,0,train
223,45,0,train
570,11,0,train
514,20,0,train
122,50,0,train
390,24,0,train
539,75,0,train
136,38,0,train
581,83,0,train
278,13,0,train
82,51,0,train
548,94,0,train
492,94,0,train
356,37,0,train
576,72,0,train
238,0,0,train
605,20,0,train
555,11,0,train
466,24,0,train
378,60,0,train
216,78,0,train
478,8,0,train
323,7,0,train
36,81,0,train
598,119,0,train
84,93,0,train
36,75,0,train
426,55,0,train
182,95,0,train
91,0,0,train
367,120,0,train
547,64,0,train
448,38,0,train
347,103,0,train
416,67,0,train
44,31,0,train
477,80,0,train
149,73,0,train
187,61,0,train
418,76,0,train
227,60,0,train
261,101,0,train
536,94,0,train
110,63,0,train
158,81,0,train
400,113,0,train
536,46,0,train
456,13,0,train
125,43,0,train
494,82,0,train
98,41,0,train
491,24,0,train
219,67,0,train
298,106,0,train
422,102,0,train
281,17,0,train
385,4,0,train
601,90,0,train
171,99,0,train
352,85,0,train
454,28,0,train
164,45,0,train
157,63,0,train
194,19,0,train
243,58,0,train
218,64,0,train
95,119,0,train
548,75,0,train
359,102,0,train
332,113,0,train
7,34,0,train
57,21,0,train
58,89,0,train
105,8,0,train
430,71,0,train
185,11,0,train
531,49,0,train
421,23,0,train
31,96,0,train
87,76,0,train
329,69,0,train
510,100,0,train
138,100,0,train
553,46,0,train
112,107,0,train
207,102,0,train
295,19,0,train
565,14,0,train
532,107,0,train
457,95,0,train
169,32,0,train
299,23,0,train
151,104,0,train
301,69,0,train
584,109,0,train
337,97,0,train
21,66,0,train
621,61,0,train
548,108,0,train
283,84,0,train
456,94,0,train
479,78,0,train
185,20,0,train
357,26,0,train
153,67,0,train
383,24,0,train
181,86,0,train
372,50,0,train
563,33,0,train
88,1,0,train
352,36,0,train
518,27,0,train
31,116,0,train
571,14,0,train
587,89,0,train
302,14,0,train
505,46,0,train
195,112,0,train
93,46,0,train
457,13,0,train
352,57,0,train
124,54,0,train
323,94,0,train
319,34,0,train
410,86,0,train
23,105,0,train
5,77,0,train
45,5,0,train
350,20,0,train
323,22,0,train
589,84,0,train
120,50,0,train
28,119,0,train
446,59,0,train
569,21,0,train
447,56,0,train
34,15,0,train
185,75,0,train
562,86,0,train
414,117,0,train
614,85,0,train
613,56,0,train
479,86,0,train
338,91,0,train
181,96,0,train
564,44,0,train
473,108,0,train
127,30,0,train
64,77,0,train
529,18,0,train
589,112,0,train
576,40,0,train
117,68,0,train
309,32,0,train
424,12,0,train
251,21,0,train
390,78,0,train
58,16,0,train
615,84,0,train
218,78,0,train
475,85,0,train
583,91,0,train
308,66,0,train
1,20,0,train
472,4,0,train
184,107,0,train
326,93,0,train
128,81,0,train
3,100,0,train
236,95,0,train
336,61,0,train
289,1,0,train
500,60,0,train
142,88,0,train
329,23,0,train
291,114,0,train
86,3,0,train
208,50,0,train
538,4,0,train
557,50,0,train
343,58,0,train
314,103,0,train
18,36,0,train
411,93,0,train
391,12,0,train
613,88,0,train
274,8,0,train
35,67,0,train
7,47,0,train
472,28,0,train
573,60,0,train
223,61,0,train
258,107,0,train
399,19,0,train
355,90,0,train
514,22,0,train
436,32,0,train
588,54,0,train
0,56,0,train
475,57,0,train
451,39,0,train
536,14,0,train
252,73,0,train
475,110,0,train
390,87,0,train
517,18,0,train
618,105,0,train
485,63,0,train
576,116,0,train
557,108,0,train
43,116,0,train
522,96,0,train
530,69,0,train
605,101,0,train
571,35,0,train
156,77,0,train
72,39,0,train
259,56,0,train
31,60,0,train
454,96,0,train
167,81,0,train
246,105,0,train
247,57,0,train
453,73,0,train
306,28,0,train
554,23,0,train
254,32,0,train
178,58,0,train
343,0,0,train
132,58,0,train
254,11,0,train
521,15,0,train
571,73,0,train
269,100,0,train
371,28,0,train
430,115,0,train
547,61,0,train
532,55,0,train
412,37,0,train
207,67,0,train
480,78,0,train
213,57,0,train
283,74,0,train
92,68,0,train
318,111,0,train
419,99,0,train
381,72,0,train
100,77,0,train
576,79,0,train
149,13,0,train
376,75,0,train
343,115,0,train
215,76,0,train
430,105,0,train
266,40,0,train
350,75,0,train
164,84,0,train
37,96,0,train
284,108,0,train
6,61,0,train
562,76,0,train
512,35,0,train
151,69,0,train
562,33,0,train
118,86,0,train
312,116,0,train
572,20,0,train
620,87,0,train
388,23,0,train
376,31,0,train
161,18,0,train
413,2,0,train
170,100,0,train
237,97,0,train
163,17,0,train
496,36,0,train
616,70,0,train
15,40,0,train
212,62,0,train
347,31,0,train
586,60,0,train
192,6,0,train
191,57,0,train
539,108,0,train
42,102,0,train
582,62,0,train
273,37,0,train
425,54,0,train
285,97,0,train
254,74,0,train
579,92,0,train
161,31,0,train
170,87,0,train
484,119,0,train
396,26,0,train
224,86,0,train
209,47,0,train
15,73,0,train
533,67,0,train
216,91,0,train
128,13,0,train
30,117,0,train
409,35,0,train
119,39,0,train
174,113,0,train
548,16,0,train
580,38,0,train
450,67,0,train
336,43,0,train
235,69,0,train
281,117,0,train
501,53,0,train
274,87,0,train
570,68,0,train
283,108,0,train
22,38,0,train
421,31,0,train
462,75,0,train
431,82,0,train
378,30,0,train
19,8,0,train
88,51,0,train
560,90,0,train
61,107,0,train
565,88,0,train
215,65,0,train
435,98,0,train
483,2,0,train
258,81,0,train
175,71,0,train
384,32,0,train
505,9,0,train
187,78,0,train
31,8,0,train
414,9,0,train
182,14,0,train
590,10,0,train
277,89,0,train
385,89,0,train
316,38,0,train
323,57,0,train
266,80,0,train
105,9,0,train
277,20,0,train
574,116,0,train
497,117,0,train
216,34,0,train
137,30,0,train
483,83,0,train
621,111,0,train
47,85,0,train
319,102,0,train
173,54,0,train
108,35,0,train
26,89,0,train
507,93,0,train
366,103,0,train
1,80,0,train
505,4,0,train
493,55,0,train
237,58,0,train
192,18,0,train
393,36,0,train
364,105,0,train
225,6,0,train
127,120,0,train
9,96,0,train
430,70,0,train
601,16,0,train
345,49,0,train
166,4,0,train
31,82,0,train
156,119,0,train
520,21,0,train
504,62,0,train
494,120,0,train
285,25,0,train
221,41,0,train
432,34,0,train
516,32,0,train
227,97,0,train
63,66,0,train
293,81,0,train
92,111,0,train
468,62,0,train
432,114,0,train
598,57,0,train
297,66,0,train
575,88,0,train
598,34,0,train
476,55,0,train
545,26,0,train
607,46,0,train
165,0,0,train
84,65,0,train
428,49,0,train
479,96,0,train
427,102,0,train
597,94,0,train
500,93,0,train
297,104,0,train
257,83,0,train
13,58,0,train
4,43,0,train
308,4,0,train
78,54,0,train
4,64,0,train
551,9,0,train
490,114,0,train
129,78,0,train
173,116,0,train
316,103,0,train
457,108,0,train
166,40,0,train
65,116,0,train
281,60,0,train
249,44,0,train
567,5,0,train
278,42,0,train
397,94,0,train
263,41,0,train
582,36,0,train
421,104,0,train
614,40,0,train
186,54,0,train
182,107,0,train
205,98,0,train
387,6,0,train
457,12,0,train
408,64,0,train
231,97,0,train
145,97,0,train
244,96,0,train
71,39,0,train
115,46,0,train
509,117,0,train
609,42,0,train
256,113,0,train
87,89,0,train
381,21,0,train
264,63,0,train
215,115,0,train
39,82,0,train
590,83,0,train
462,101,0,train
365,113,0,train
92,87,0,train
484,1,0,train
542,46,0,train
339,77,0,train
516,53,0,train
560,110,0,train
231,90,0,train
208,95,0,train
182,23,0,train
329,109,0,train
385,113,0,train
357,58,0,train
10,15,0,train
546,10,0,train
146,104,0,train
6,84,0,train
227,116,0,train
393,80,0,train
423,6,0,train
554,65,0,train
620,34,0,train
531,31,0,train
39,11,0,train
264,66,0,train
404,99,0,train
155,39,0,train
404,47,0,train
348,111,0,train
71,43,0,train
352,50,0,train
22,78,0,train
217,105,0,train
488,77,0,train
510,118,0,train
453,83,0,train
165,81,0,train
539,9,0,train
452,72,0,train
166,91,0,train
525,27,0,train
251,57,0,train
383,62,0,train
572,72,0,train
387,113,0,train
221,8,0,train
486,97,0,train
111,106,0,train
352,39,0,train
213,113,0,train
92,116,0,train
226,82,0,train
10,106,0,train
69,40,0,train
243,70,0,train
52,89,0,train
376,71,0,train
365,67,0,train
449,74,0,train
308,34,0,train
316,68,0,train
556,8,0,train
318,59,0,train
124,56,0,train
366,74,0,train
358,62,0,train
470,51,0,train
249,43,0,train
88,43,0,train
20,65,0,train
524,98,0,train
368,102,0,train
615,14,0,train
208,21,0,train
250,83,0,train
348,61,0,train
294,79,0,train
215,51,0,train
525,18,0,train
339,109,0,train
407,58,0,train
526,22,0,train
416,9,0,train
450,88,0,train
146,115,0,train
446,22,0,train
373,22,0,train
372,6,0,train
599,117,0,train
100,93,0,train
599,111,0,train
3,69,0,train
306,6,0,train
92,95,0,train
404,55,0,train
438,2,0,train
4,46,0,train
46,53,0,train
351,110,0,train
537,61,0,train
441,44,0,train
464,71,0,train
255,23,0,train
310,37,0,train
219,65,0,train
409,106,0,train
413,32,0,train
311,5,0,train
289,41,0,train
427,31,0,train
49,113,0,train
297,108,0,train
24,99,0,train
152,101,0,train
559,88,0,train
224,106,0,train
12,20,0,train
199,58,0,train
73,110,0,train
4,100,0,train
472,50,0,train
263,91,0,train
529,54,0,train
204,105,0,train
80,57,0,train
59,87,0,train
477,22,0,train
455,34,0,train
287,102,0,train
246,70,0,train
427,101,0,train
269,65,0,train
340,55,0,train
486,87,0,train
568,41,0,train
398,16,0,train
128,60,0,train
7,89,0,train
519,47,0,train
368,47,0,train
340,63,0,train
252,49,0,train
346,82,0,train
143,30,0,train
52,65,0,train
586,70,0,train
215,94,0,train
300,82,0,train
425,27,0,train
534,45,0,train
38,60,0,train
467,87,0,train
542,7,0,train
100,4,0,train
70,58,0,train
514,92,0,train
340,54,0,train
261,99,0,train
414,50,0,train
591,45,0,train
244,87,0,train
378,73,0,train
72,87,0,train
304,63,0,train
563,94,0,train
4,6,0,train
583,75,0,train
26,97,0,train
541,91,0,train
264,18,0,train
297,85,0,train
429,67,0,train
465,37,0,train
214,21,0,train
58,90,0,train
39,115,0,train
437,94,0,train
68,76,0,train
577,118,0,train
500,2,0,train
31,120,0,train
459,107,0,train
524,21,0,train
207,76,0,train
482,87,0,train
39,80,0,train
27,53,0,train
424,97,0,train
436,108,0,train
74,16,0,train
480,67,0,train
388,101,0,train
115,90,0,train
355,31,0,train
248,7,0,train
193,68,0,train
61,69,0,train
437,109,0,train
559,18,0,train
505,8,0,train
151,47,0,train
201,4,0,train
563,63,0,train
247,2,0,train
323,43,0,train
36,106,0,train
219,34,0,train
418,120,0,train
196,12,0,train
503,115,0,train
278,96,0,train
408,34,0,train
503,22,0,train
273,65,0,train
9,32,1,test
21,41,1,test
29,46,1,test
31,48,1,test
32,50,1,test
33,50,1,test
34,50,1,test
34,54,1,test
36,50,1,test
39,57,1,test
40,57,1,test
41,58,1,test
42,32,1,test
42,50,1,test
42,54,1,test
42,59,1,test
43,61,1,test
44,57,1,test
47,57,1,test
49,63,1,test
50,63,1,test
51,57,1,test
52,57,1,test
55,57,1,test
59,57,1,test
74,32,1,test
74,48,1,test
74,54,1,test
74,57,1,test
74,59,1,test
76,54,1,test
77,54,1,test
87,50,1,test
95,48,1,test
96,50,1,test
103,75,1,test
104,50,1,test
105,75,1,test
106,57,1,test
115,75,1,test
118,75,1,test
121,57,1,test
121,77,1,test
122,79,1,test
122,80,1,test
124,57,1,test
124,81,1,test
125,75,1,test
126,75,1,test
126,79,1,test
126,80,1,test
129,50,1,test
129,57,1,test
132,57,1,test
133,57,1,test
136,75,1,test
141,50,1,test
141,75,1,test
143,57,1,test
145,32,1,test
148,88,1,test
153,57,1,test
154,75,1,test
160,75,1,test
164,57,1,test
170,57,1,test
170,79,1,test
170,80,1,test
171,57,1,test
181,50,1,test
181,57,1,test
181,75,1,test
183,75,1,test
183,94,1,test
183,95,1,test
185,57,1,test
197,57,1,test
197,75,1,test
201,54,1,test
202,48,1,test
202,57,1,test
203,57,1,test
211,54,1,test
212,48,1,test
213,59,1,test
214,48,1,test
214,57,1,test
216,57,1,test
216,100,1,test
218,57,1,test
220,32,1,test
220,50,1,test
220,57,1,test
220,100,1,test
220,105,1,test
223,57,1,test
229,57,1,test
237,57,1,test
241,32,1,test
241,57,1,test
241,112,1,test
241,113,1,test
243,32,1,test
243,57,1,test
243,112,1,test
243,113,1,test
248,50,1,test
249,50,1,test
252,48,1,test
256,57,1,test
258,46,1,test
258,50,1,test
258,58,1,test
258,95,1,test
258,117,1,test
259,50,1,test
261,48,1,test
263,75,1,test
266,57,1,test
266,75,1,test
268,57,1,test
271,57,1,test
280,57,1,test
282,50,1,test
283,75,1,test
284,32,1,test
287,57,1,test
289,75,1,test
307,57,1,test
310,50,1,test
313,57,1,test
316,50,1,test
316,57,1,test
317,50,1,test
317,54,1,test
317,57,1,test
319,57,1,test
323,50,1,test
327,57,1,test
327,59,1,test
327,75,1,test
329,79,1,test
329,80,1,test
331,50,1,test
332,50,1,test
334,75,1,test
336,50,1,test
339,57,1,test
340,50,1,test
341,50,1,test
356,48,1,test
359,48,1,test
369,54,1,test
373,50,1,test
373,57,1,test
379,57,1,test
382,50,1,test
412,46,1,test
412,48,1,test
412,57,1,test
412,117,1,test
431,77,1,test
458,50,1,test
468,57,1,test
470,57,1,test
509,50,1,test
509,57,1,test
547,75,1,test
548,54,1,test
558,57,1,test
558,79,1,test
558,80,1,test
562,50,1,test
562,57,1,test
578,57,1,test
600,54,1,test
605,50,1,test
613,32,1,test
613,75,1,test
614,50,1,test
617,50,1,test
617,54,1,test
617,57,1,test
184,1,0,test
245,3,0,test
213,22,0,test
606,5,0,test
102,39,0,test
102,37,0,test
33,116,0,test
120,76,0,test
193,75,0,test
213,19,0,test
250,17,0,test
120,38,0,test
239,116,0,test
575,9,0,test
575,38,0,test
214,34,0,test
213,16,0,test
70,34,0,test
70,0,0,test
199,37,0,test
6,52,0,test
199,52,0,test
250,18,0,test
217,26,0,test
34,42,0,test
179,76,0,test
250,75,0,test
170,3,0,test
559,38,0,test
8,1,0,test
222,71,0,test
132,52,0,test
275,0,0,test
36,116,0,test
120,55,0,test
575,19,0,test
193,64,0,test
213,3,0,test
508,0,0,test
328,9,0,test
120,14,0,test
125,116,0,test
0,37,0,test
191,34,0,test
150,39,0,test
213,67,0,test
179,51,0,test
422,11,0,test
26,10,0,test
213,27,0,test
131,6,0,test
36,9,0,test
43,29,0,test
